# W: 25
# H: 10
# R_BOLA: 0.2
#         t             x0             y0            vx0            vy0             x1             y1            vx1            vy1             x2             y2            vx2            vy2             x3             y3            vx3            vy3             x4             y4            vx4            vy4             x5             y5            vx5            vy5             x6             y6            vx6            vy6             x7             y7            vx7            vy7             x8             y8            vx8            vy8             x9             y9            vx9            vy9            x10            y10           vx10           vy10            x11            y11           vx11           vy11            x12            y12           vx12           vy12            x13            y13           vx13           vy13            x14            y14           vx14           vy14            x15            y15           vx15           vy15            x16            y16           vx16           vy16            x17            y17           vx17           vy17            x18            y18           vx18           vy18            x19            y19           vx19           vy19            x20            y20           vx20           vy20            x21            y21           vx21           vy21            x22            y22           vx22           vy22            x23            y23           vx23           vy23            x24            y24           vx24           vy24            x25            y25           vx25           vy25
    3.1000       0.596522       1.502627       0.127910       0.420473       3.308339       0.327469      -0.130951       0.041119       7.757108       1.195255       0.170496       0.321257      10.322462       1.700365      -0.135611       0.484301      11.991946       1.094303      -0.730709       0.288671      16.653897       1.898727      -0.360494       0.547976      18.979562       1.825120      -0.743920       0.524232      23.000183       0.792358      -0.580961       0.191083       1.449675       2.031945       0.403381      -0.441308       5.708682       1.248875       0.643354      -0.693911       9.488288       5.486078       0.728941       0.672928      11.987617       2.423624       0.401536      -0.314960      12.710840       2.488938      -0.498808      -0.293891      18.393402       1.782698       0.200636      -0.521710      20.441775       2.900928      -0.272239      -0.160991      23.780754       4.001742      -0.329001       0.194110       0.260343       4.938221       0.019465      -0.536058       1.918864       6.381774      -0.579168      -0.070396       7.795138       6.188949       0.182763      -0.132597      11.963992       7.336339       0.393914       0.237529      15.583504       6.695672       0.427859       0.030862      18.728699       7.453723       0.308797       0.275394      21.011794       7.037408      -0.088361       0.141099      21.829316       7.077309      -0.958904       0.153971       0.449991       7.038887       0.080642      -0.890682       6.091616       8.443031       0.766881      -0.437732
    3.1100       0.597801       1.506831       0.127910       0.420473       3.307030       0.327880      -0.130951       0.041119       7.758813       1.198468       0.170496       0.321257      10.321105       1.705208      -0.135611       0.484301      11.984639       1.097190      -0.730709       0.288671      16.650292       1.904207      -0.360494       0.547976      18.972123       1.830362      -0.743920       0.524232      22.994373       0.794269      -0.580961       0.191083       1.453709       2.027532       0.403381      -0.441308       5.715116       1.241936       0.643354      -0.693911       9.495578       5.492808       0.728941       0.672928      11.991633       2.420474       0.401536      -0.314960      12.705852       2.485999      -0.498808      -0.293891      18.395408       1.777481       0.200636      -0.521710      20.439052       2.899318      -0.272239      -0.160991      23.777464       4.003683      -0.329001       0.194110       0.260537       4.932860       0.019465      -0.536058       1.913072       6.381070      -0.579168      -0.070396       7.796966       6.187623       0.182763      -0.132597      11.967931       7.338714       0.393914       0.237529      15.587783       6.695981       0.427859       0.030862      18.731787       7.456477       0.308797       0.275394      21.010910       7.038819      -0.088361       0.141099      21.819727       7.078849      -0.958904       0.153971       0.450797       7.029980       0.080642      -0.890682       6.099285       8.438654       0.766881      -0.437732
    3.1200       0.599081       1.511036       0.127910       0.420473       3.305720       0.328292      -0.130951       0.041119       7.760518       1.201680       0.170496       0.321257      10.319749       1.710051      -0.135611       0.484301      11.977332       1.100077      -0.730709       0.288671      16.646687       1.909686      -0.360494       0.547976      18.964683       1.835604      -0.743920       0.524232      22.988564       0.796179      -0.580961       0.191083       1.457742       2.023119       0.403381      -0.441308       5.721549       1.234997       0.643354      -0.693911       9.502867       5.499537       0.728941       0.672928      11.995648       2.417325       0.401536      -0.314960      12.700863       2.483061      -0.498808      -0.293891      18.397414       1.772264       0.200636      -0.521710      20.436330       2.897708      -0.272239      -0.160991      23.774174       4.005624      -0.329001       0.194110       0.260732       4.927500       0.019465      -0.536058       1.907280       6.380366      -0.579168      -0.070396       7.798793       6.186297       0.182763      -0.132597      11.971870       7.341090       0.393914       0.237529      15.592062       6.696290       0.427859       0.030862      18.734875       7.459231       0.308797       0.275394      21.010027       7.040229      -0.088361       0.141099      21.810138       7.080388      -0.958904       0.153971       0.451603       7.021073       0.080642      -0.890682       6.106954       8.434276       0.766881      -0.437732
    3.1300       0.600360       1.515241       0.127910       0.420473       3.304411       0.328703      -0.130951       0.041119       7.762223       1.204893       0.170496       0.321257      10.318393       1.714894      -0.135611       0.484301      11.970025       1.102963      -0.730709       0.288671      16.643082       1.915166      -0.360494       0.547976      18.957244       1.840847      -0.743920       0.524232      22.982754       0.798090      -0.580961       0.191083       1.461776       2.018706       0.403381      -0.441308       5.727983       1.228058       0.643354      -0.693911       9.510156       5.506266       0.728941       0.672928      11.999664       2.414175       0.401536      -0.314960      12.695875       2.480122      -0.498808      -0.293891      18.399421       1.767047       0.200636      -0.521710      20.433608       2.896098      -0.272239      -0.160991      23.770884       4.007565      -0.329001       0.194110       0.260927       4.922139       0.019465      -0.536058       1.901489       6.379662      -0.579168      -0.070396       7.800621       6.184971       0.182763      -0.132597      11.975809       7.343465       0.393914       0.237529      15.596340       6.696598       0.427859       0.030862      18.737963       7.461985       0.308797       0.275394      21.009143       7.041640      -0.088361       0.141099      21.800549       7.081928      -0.958904       0.153971       0.452410       7.012166       0.080642      -0.890682       6.114622       8.429899       0.766881      -0.437732
    3.1400       0.601639       1.519446       0.127910       0.420473       3.303101       0.329114      -0.130951       0.041119       7.763928       1.208105       0.170496       0.321257      10.317037       1.719737      -0.135611       0.484301      11.962718       1.105850      -0.730709       0.288671      16.639477       1.920646      -0.360494       0.547976      18.949805       1.846089      -0.743920       0.524232      22.976944       0.800001      -0.580961       0.191083       1.465810       2.014293       0.403381      -0.441308       5.734416       1.221118       0.643354      -0.693911       9.517446       5.512995       0.728941       0.672928      12.003679       2.411026       0.401536      -0.314960      12.690887       2.477183      -0.498808      -0.293891      18.401427       1.761830       0.200636      -0.521710      20.430885       2.894489      -0.272239      -0.160991      23.767594       4.009506      -0.329001       0.194110       0.261121       4.916778       0.019465      -0.536058       1.895697       6.378958      -0.579168      -0.070396       7.802449       6.183645       0.182763      -0.132597      11.979749       7.345840       0.393914       0.237529      15.600619       6.696907       0.427859       0.030862      18.741051       7.464739       0.308797       0.275394      21.008259       7.043051      -0.088361       0.141099      21.790960       7.083468      -0.958904       0.153971       0.453216       7.003260       0.080642      -0.890682       6.122291       8.425522       0.766881      -0.437732
    3.1500       0.602918       1.523650       0.127910       0.420473       3.301792       0.329525      -0.130951       0.041119       7.765633       1.211318       0.170496       0.321257      10.315681       1.724580      -0.135611       0.484301      11.955411       1.108737      -0.730709       0.288671      16.635872       1.926126      -0.360494       0.547976      18.942366       1.851331      -0.743920       0.524232      22.971135       0.801912      -0.580961       0.191083       1.469844       2.009880       0.403381      -0.441308       5.740850       1.214179       0.643354      -0.693911       9.524735       5.519725       0.728941       0.672928      12.007694       2.407876       0.401536      -0.314960      12.685899       2.474244      -0.498808      -0.293891      18.403433       1.756612       0.200636      -0.521710      20.428163       2.892879      -0.272239      -0.160991      23.764304       4.011447      -0.329001       0.194110       0.261316       4.911418       0.019465      -0.536058       1.889905       6.378254      -0.579168      -0.070396       7.804276       6.182319       0.182763      -0.132597      11.983688       7.348215       0.393914       0.237529      15.604897       6.697216       0.427859       0.030862      18.744139       7.467493       0.308797       0.275394      21.007376       7.044462      -0.088361       0.141099      21.781371       7.085008      -0.958904       0.153971       0.454023       6.994353       0.080642      -0.890682       6.129960       8.421144       0.766881      -0.437732
    3.1600       0.604197       1.527855       0.127910       0.420473       3.300482       0.329936      -0.130951       0.041119       7.767338       1.214530       0.170496       0.321257      10.314325       1.729423      -0.135611       0.484301      11.948104       1.111624      -0.730709       0.288671      16.632267       1.931606      -0.360494       0.547976      18.934927       1.856574      -0.743920       0.524232      22.965325       0.803823      -0.580961       0.191083       1.473878       2.005466       0.403381      -0.441308       5.747283       1.207240       0.643354      -0.693911       9.532025       5.526454       0.728941       0.672928      12.011710       2.404726       0.401536      -0.314960      12.680911       2.471305      -0.498808      -0.293891      18.405440       1.751395       0.200636      -0.521710      20.425441       2.891269      -0.272239      -0.160991      23.761014       4.013388      -0.329001       0.194110       0.261511       4.906057       0.019465      -0.536058       1.884113       6.377550      -0.579168      -0.070396       7.806104       6.180993       0.182763      -0.132597      11.987627       7.350591       0.393914       0.237529      15.609176       6.697524       0.427859       0.030862      18.747227       7.470247       0.308797       0.275394      21.006492       7.045873      -0.088361       0.141099      21.771782       7.086547      -0.958904       0.153971       0.454829       6.985446       0.080642      -0.890682       6.137629       8.416767       0.766881      -0.437732
    3.1700       0.605476       1.532060       0.127910       0.420473       3.299173       0.330348      -0.130951       0.041119       7.769043       1.217743       0.170496       0.321257      10.312969       1.734266      -0.135611       0.484301      11.940796       1.114510      -0.730709       0.288671      16.628662       1.937085      -0.360494       0.547976      18.927487       1.861816      -0.743920       0.524232      22.959515       0.805734      -0.580961       0.191083       1.477912       2.001053       0.403381      -0.441308       5.753717       1.200301       0.643354      -0.693911       9.539314       5.533183       0.728941       0.672928      12.015725       2.401577       0.401536      -0.314960      12.675923       2.468366      -0.498808      -0.293891      18.407446       1.746178       0.200636      -0.521710      20.422718       2.889659      -0.272239      -0.160991      23.757724       4.015330      -0.329001       0.194110       0.261705       4.900697       0.019465      -0.536058       1.878322       6.376846      -0.579168      -0.070396       7.807932       6.179667       0.182763      -0.132597      11.991566       7.352966       0.393914       0.237529      15.613455       6.697833       0.427859       0.030862      18.750315       7.473000       0.308797       0.275394      21.005609       7.047284      -0.088361       0.141099      21.762193       7.088087      -0.958904       0.153971       0.455636       6.976539       0.080642      -0.890682       6.145298       8.412390       0.766881      -0.437732
    3.1800       0.606755       1.536264       0.127910       0.420473       3.297863       0.330759      -0.130951       0.041119       7.770748       1.220956       0.170496       0.321257      10.311613       1.739109      -0.135611       0.484301      11.933489       1.117397      -0.730709       0.288671      16.625057       1.942565      -0.360494       0.547976      18.920048       1.867058      -0.743920       0.524232      22.953706       0.807644      -0.580961       0.191083       1.481945       1.996640       0.403381      -0.441308       5.760151       1.193362       0.643354      -0.693911       9.546603       5.539913       0.728941       0.672928      12.019740       2.398427       0.401536      -0.314960      12.670935       2.465427      -0.498808      -0.293891      18.409453       1.740961       0.200636      -0.521710      20.419996       2.888049      -0.272239      -0.160991      23.754434       4.017271      -0.329001       0.194110       0.261900       4.895336       0.019465      -0.536058       1.872530       6.376142      -0.579168      -0.070396       7.809759       6.178342       0.182763      -0.132597      11.995505       7.355341       0.393914       0.237529      15.617733       6.698141       0.427859       0.030862      18.753403       7.475754       0.308797       0.275394      21.004725       7.048695      -0.088361       0.141099      21.752604       7.089627      -0.958904       0.153971       0.456442       6.967632       0.080642      -0.890682       6.152967       8.408012       0.766881      -0.437732
    3.1900       0.608034       1.540469       0.127910       0.420473       3.296554       0.331170      -0.130951       0.041119       7.772453       1.224168       0.170496       0.321257      10.310256       1.743953      -0.135611       0.484301      11.926182       1.120284      -0.730709       0.288671      16.621453       1.948045      -0.360494       0.547976      18.912609       1.872301      -0.743920       0.524232      22.947896       0.809555      -0.580961       0.191083       1.485979       1.992227       0.403381      -0.441308       5.766584       1.186423       0.643354      -0.693911       9.553893       5.546642       0.728941       0.672928      12.023756       2.395278       0.401536      -0.314960      12.665947       2.462488      -0.498808      -0.293891      18.411459       1.735744       0.200636      -0.521710      20.417273       2.886439      -0.272239      -0.160991      23.751144       4.019212      -0.329001       0.194110       0.262095       4.889976       0.019465      -0.536058       1.866738       6.375438      -0.579168      -0.070396       7.811587       6.177016       0.182763      -0.132597      11.999444       7.357717       0.393914       0.237529      15.622012       6.698450       0.427859       0.030862      18.756491       7.478508       0.308797       0.275394      21.003841       7.050106      -0.088361       0.141099      21.743015       7.091166      -0.958904       0.153971       0.457248       6.958726       0.080642      -0.890682       6.160635       8.403635       0.766881      -0.437732
    3.2000       0.609313       1.544674       0.127910       0.420473       3.295244       0.331581      -0.130951       0.041119       7.774158       1.227381       0.170496       0.321257      10.308900       1.748796      -0.135611       0.484301      11.918875       1.123170      -0.730709       0.288671      16.617848       1.953525      -0.360494       0.547976      18.905170       1.877543      -0.743920       0.524232      22.942087       0.811466      -0.580961       0.191083       1.490013       1.987814       0.403381      -0.441308       5.773018       1.179484       0.643354      -0.693911       9.561182       5.553371       0.728941       0.672928      12.027771       2.392128       0.401536      -0.314960      12.660959       2.459549      -0.498808      -0.293891      18.413465       1.730527       0.200636      -0.521710      20.414551       2.884829      -0.272239      -0.160991      23.747854       4.021153      -0.329001       0.194110       0.262289       4.884615       0.019465      -0.536058       1.860947       6.374734      -0.579168      -0.070396       7.813414       6.175690       0.182763      -0.132597      12.003383       7.360092       0.393914       0.237529      15.626290       6.698759       0.427859       0.030862      18.759579       7.481262       0.308797       0.275394      21.002958       7.051517      -0.088361       0.141099      21.733426       7.092706      -0.958904       0.153971       0.458055       6.949819       0.080642      -0.890682       6.168304       8.399258       0.766881      -0.437732
    3.2100       0.610592       1.548879       0.127910       0.420473       3.293934       0.331992      -0.130951       0.041119       7.775863       1.230593       0.170496       0.321257      10.307544       1.753639      -0.135611       0.484301      11.911568       1.126057      -0.730709       0.288671      16.614243       1.959004      -0.360494       0.547976      18.897731       1.882785      -0.743920       0.524232      22.936277       0.813377      -0.580961       0.191083       1.494047       1.983401       0.403381      -0.441308       5.779451       1.172545       0.643354      -0.693911       9.568472       5.560100       0.728941       0.672928      12.031786       2.388978       0.401536      -0.314960      12.655971       2.456610      -0.498808      -0.293891      18.415472       1.725310       0.200636      -0.521710      20.411829       2.883219      -0.272239      -0.160991      23.744564       4.023094      -0.329001       0.194110       0.262484       4.879254       0.019465      -0.536058       1.855155       6.374030      -0.579168      -0.070396       7.815242       6.174364       0.182763      -0.132597      12.007323       7.362467       0.393914       0.237529      15.630569       6.699067       0.427859       0.030862      18.762667       7.484016       0.308797       0.275394      21.002074       7.052928      -0.088361       0.141099      21.723837       7.094246      -0.958904       0.153971       0.458861       6.940912       0.080642      -0.890682       6.175973       8.394880       0.766881      -0.437732
    3.2200       0.611872       1.553083       0.127910       0.420473       3.292625       0.332403      -0.130951       0.041119       7.777567       1.233806       0.170496       0.321257      10.306188       1.758482      -0.135611       0.484301      11.904261       1.128944      -0.730709       0.288671      16.610638       1.964484      -0.360494       0.547976      18.890291       1.888028      -0.743920       0.524232      22.930467       0.815288      -0.580961       0.191083       1.498081       1.978988       0.403381      -0.441308       5.785885       1.165606       0.643354      -0.693911       9.575761       5.566830       0.728941       0.672928      12.035802       2.385829       0.401536      -0.314960      12.650983       2.453671      -0.498808      -0.293891      18.417478       1.720093       0.200636      -0.521710      20.409106       2.881609      -0.272239      -0.160991      23.741274       4.025035      -0.329001       0.194110       0.262679       4.873894       0.019465      -0.536058       1.849363       6.373326      -0.579168      -0.070396       7.817070       6.173038       0.182763      -0.132597      12.011262       7.364842       0.393914       0.237529      15.634848       6.699376       0.427859       0.030862      18.765755       7.486770       0.308797       0.275394      21.001190       7.054339      -0.088361       0.141099      21.714248       7.095785      -0.958904       0.153971       0.459668       6.932005       0.080642      -0.890682       6.183642       8.390503       0.766881      -0.437732
    3.2300       0.613151       1.557288       0.127910       0.420473       3.291315       0.332815      -0.130951       0.041119       7.779272       1.237019       0.170496       0.321257      10.304832       1.763325      -0.135611       0.484301      11.896954       1.131831      -0.730709       0.288671      16.607033       1.969964      -0.360494       0.547976      18.882852       1.893270      -0.743920       0.524232      22.924658       0.817199      -0.580961       0.191083       1.502114       1.974575       0.403381      -0.441308       5.792318       1.158666       0.643354      -0.693911       9.583051       5.573559       0.728941       0.672928      12.039817       2.382679       0.401536      -0.314960      12.645995       2.450733      -0.498808      -0.293891      18.419484       1.714876       0.200636      -0.521710      20.406384       2.879999      -0.272239      -0.160991      23.737984       4.026976      -0.329001       0.194110       0.262873       4.868533       0.019465      -0.536058       1.843572       6.372622      -0.579168      -0.070396       7.818897       6.171712       0.182763      -0.132597      12.015201       7.367218       0.393914       0.237529      15.639126       6.699684       0.427859       0.030862      18.768843       7.489524       0.308797       0.275394      21.000307       7.055750      -0.088361       0.141099      21.704659       7.097325      -0.958904       0.153971       0.460474       6.923098       0.080642      -0.890682       6.191311       8.386126       0.766881      -0.437732
    3.2400       0.614430       1.561493       0.127910       0.420473       3.290006       0.333226      -0.130951       0.041119       7.780977       1.240231       0.170496       0.321257      10.303476       1.768168      -0.135611       0.484301      11.889647       1.134717      -0.730709       0.288671      16.603428       1.975444      -0.360494       0.547976      18.875413       1.898512      -0.743920       0.524232      22.918848       0.819109      -0.580961       0.191083       1.506148       1.970162       0.403381      -0.441308       5.798752       1.151727       0.643354      -0.693911       9.590340       5.580288       0.728941       0.672928      12.043832       2.379530       0.401536      -0.314960      12.641007       2.447794      -0.498808      -0.293891      18.421491       1.709659       0.200636      -0.521710      20.403661       2.878389      -0.272239      -0.160991      23.734694       4.028917      -0.329001       0.194110       0.263068       4.863173       0.019465      -0.536058       1.837780       6.371918      -0.579168      -0.070396       7.820725       6.170386       0.182763      -0.132597      12.019140       7.369593       0.393914       0.237529      15.643405       6.699993       0.427859       0.030862      18.771931       7.492278       0.308797       0.275394      20.999423       7.057161      -0.088361       0.141099      21.695070       7.098865      -0.958904       0.153971       0.461281       6.914191       0.080642      -0.890682       6.198979       8.381748       0.766881      -0.437732
    3.2500       0.615709       1.565698       0.127910       0.420473       3.288696       0.333637      -0.130951       0.041119       7.782682       1.243444       0.170496       0.321257      10.302120       1.773011      -0.135611       0.484301      11.882340       1.137604      -0.730709       0.288671      16.599823       1.980923      -0.360494       0.547976      18.867974       1.903755      -0.743920       0.524232      22.913039       0.821020      -0.580961       0.191083       1.510182       1.965749       0.403381      -0.441308       5.805185       1.144788       0.643354      -0.693911       9.597629       5.587018       0.728941       0.672928      12.047848       2.376380       0.401536      -0.314960      12.636018       2.444855      -0.498808      -0.293891      18.423497       1.704441       0.200636      -0.521710      20.400939       2.876780      -0.272239      -0.160991      23.731404       4.030858      -0.329001       0.194110       0.263262       4.857812       0.019465      -0.536058       1.831988       6.371214      -0.579168      -0.070396       7.822553       6.169060       0.182763      -0.132597      12.023079       7.371968       0.393914       0.237529      15.647683       6.700302       0.427859       0.030862      18.775019       7.495032       0.308797       0.275394      20.998540       7.058572      -0.088361       0.141099      21.685481       7.100405      -0.958904       0.153971       0.462087       6.905285       0.080642      -0.890682       6.206648       8.377371       0.766881      -0.437732
    3.2600       0.616988       1.569902       0.127910       0.420473       3.287387       0.334048      -0.130951       0.041119       7.784387       1.246656       0.170496       0.321257      10.300764       1.777854      -0.135611       0.484301      11.875033       1.140491      -0.730709       0.288671      16.596218       1.986403      -0.360494       0.547976      18.860535       1.908997      -0.743920       0.524232      22.907229       0.822931      -0.580961       0.191083       1.514216       1.961336       0.403381      -0.441308       5.811619       1.137849       0.643354      -0.693911       9.604919       5.593747       0.728941       0.672928      12.051863       2.373230       0.401536      -0.314960      12.631030       2.441916      -0.498808      -0.293891      18.425503       1.699224       0.200636      -0.521710      20.398217       2.875170      -0.272239      -0.160991      23.728114       4.032799      -0.329001       0.194110       0.263457       4.852452       0.019465      -0.536058       1.826197       6.370510      -0.579168      -0.070396       7.824380       6.167734       0.182763      -0.132597      12.027018       7.374344       0.393914       0.237529      15.651962       6.700610       0.427859       0.030862      18.778107       7.497786       0.308797       0.275394      20.997656       7.059983      -0.088361       0.141099      21.675892       7.101944      -0.958904       0.153971       0.462893       6.896378       0.080642      -0.890682       6.214317       8.372994       0.766881      -0.437732
    3.2700       0.618267       1.574107       0.127910       0.420473       3.286077       0.334459      -0.130951       0.041119       7.786092       1.249869       0.170496       0.321257      10.299408       1.782697      -0.135611       0.484301      11.867726       1.143377      -0.730709       0.288671      16.592613       1.991883      -0.360494       0.547976      18.853095       1.914239      -0.743920       0.524232      22.901419       0.824842      -0.580961       0.191083       1.518250       1.956923       0.403381      -0.441308       5.818052       1.130910       0.643354      -0.693911       9.612208       5.600476       0.728941       0.672928      12.055879       2.370081       0.401536      -0.314960      12.626042       2.438977      -0.498808      -0.293891      18.427510       1.694007       0.200636      -0.521710      20.395494       2.873560      -0.272239      -0.160991      23.724824       4.034741      -0.329001       0.194110       0.263652       4.847091       0.019465      -0.536058       1.820405       6.369806      -0.579168      -0.070396       7.826208       6.166408       0.182763      -0.132597      12.030957       7.376719       0.393914       0.237529      15.656240       6.700919       0.427859       0.030862      18.781195       7.500540       0.308797       0.275394      20.996772       7.061394      -0.088361       0.141099      21.666303       7.103484      -0.958904       0.153971       0.463700       6.887471       0.080642      -0.890682       6.221986       8.368616       0.766881      -0.437732
    3.2800       0.619546       1.578312       0.127910       0.420473       3.284768       0.334871      -0.130951       0.041119       7.787797       1.253081       0.170496       0.321257      10.298051       1.787540      -0.135611       0.484301      11.860419       1.146264      -0.730709       0.288671      16.589008       1.997363      -0.360494       0.547976      18.845656       1.919482      -0.743920       0.524232      22.895610       0.826753      -0.580961       0.191083       1.522283       1.952510       0.403381      -0.441308       5.824486       1.123971       0.643354      -0.693911       9.619498       5.607205       0.728941       0.672928      12.059894       2.366931       0.401536      -0.314960      12.621054       2.436038      -0.498808      -0.293891      18.429516       1.688790       0.200636      -0.521710      20.392772       2.871950      -0.272239      -0.160991      23.721534       4.036682      -0.329001       0.194110       0.263846       4.841730       0.019465      -0.536058       1.814613       6.369103      -0.579168      -0.070396       7.828036       6.165082       0.182763      -0.132597      12.034897       7.379094       0.393914       0.237529      15.660519       6.701228       0.427859       0.030862      18.784283       7.503294       0.308797       0.275394      20.995889       7.062805      -0.088361       0.141099      21.656713       7.105024      -0.958904       0.153971       0.464506       6.878564       0.080642      -0.890682       6.229655       8.364239       0.766881      -0.437732
    3.2900       0.620825       1.582517       0.127910       0.420473       3.283458       0.335282      -0.130951       0.041119       7.789502       1.256294       0.170496       0.321257      10.296695       1.792383      -0.135611       0.484301      11.853111       1.149151      -0.730709       0.288671      16.585403       2.002842      -0.360494       0.547976      18.838217       1.924724      -0.743920       0.524232      22.889800       0.828664      -0.580961       0.191083       1.526317       1.948096       0.403381      -0.441308       5.830919       1.117032       0.643354      -0.693911       9.626787       5.613935       0.728941       0.672928      12.063909       2.363782       0.401536      -0.314960      12.616066       2.433099      -0.498808      -0.293891      18.431523       1.683573       0.200636      -0.521710      20.390050       2.870340      -0.272239      -0.160991      23.718244       4.038623      -0.329001       0.194110       0.264041       4.836370       0.019465      -0.536058       1.808822       6.368399      -0.579168      -0.070396       7.829863       6.163756       0.182763      -0.132597      12.038836       7.381469       0.393914       0.237529      15.664798       6.701536       0.427859       0.030862      18.787371       7.506048       0.308797       0.275394      20.995005       7.064216      -0.088361       0.141099      21.647124       7.106563      -0.958904       0.153971       0.465313       6.869657       0.080642      -0.890682       6.237323       8.359862       0.766881      -0.437732
    3.3000       0.622104       1.586721       0.127910       0.420473       3.282149       0.335693      -0.130951       0.041119       7.791207       1.259507       0.170496       0.321257      10.295339       1.797226      -0.135611       0.484301      11.845804       1.152038      -0.730709       0.288671      16.581798       2.008322      -0.360494       0.547976      18.830778       1.929966      -0.743920       0.524232      22.883991       0.830574      -0.580961       0.191083       1.530351       1.943683       0.403381      -0.441308       5.837353       1.110093       0.643354      -0.693911       9.634076       5.620664       0.728941       0.672928      12.067925       2.360632       0.401536      -0.314960      12.611078       2.430160      -0.498808      -0.293891      18.433529       1.678356       0.200636      -0.521710      20.387327       2.868730      -0.272239      -0.160991      23.714954       4.040564      -0.329001       0.194110       0.264236       4.831009       0.019465      -0.536058       1.803030       6.367695      -0.579168      -0.070396       7.831691       6.162430       0.182763      -0.132597      12.042775       7.383845       0.393914       0.237529      15.669076       6.701845       0.427859       0.030862      18.790459       7.508802       0.308797       0.275394      20.994122       7.065627      -0.088361       0.141099      21.637535       7.108103      -0.958904       0.153971       0.466119       6.860751       0.080642      -0.890682       6.244992       8.355484       0.766881      -0.437732
    3.3100       0.623384       1.590926       0.127910       0.420473       3.280839       0.336104      -0.130951       0.041119       7.792912       1.262719       0.170496       0.321257      10.293983       1.802069      -0.135611       0.484301      11.838497       1.154924      -0.730709       0.288671      16.578193       2.013802      -0.360494       0.547976      18.823339       1.935209      -0.743920       0.524232      22.878181       0.832485      -0.580961       0.191083       1.534385       1.939270       0.403381      -0.441308       5.843787       1.103153       0.643354      -0.693911       9.641366       5.627393       0.728941       0.672928      12.071940       2.357482       0.401536      -0.314960      12.606090       2.427221      -0.498808      -0.293891      18.435535       1.673139       0.200636      -0.521710      20.384605       2.867120      -0.272239      -0.160991      23.711664       4.042505      -0.329001       0.194110       0.264430       4.825649       0.019465      -0.536058       1.797238       6.366991      -0.579168      -0.070396       7.833518       6.161104       0.182763      -0.132597      12.046714       7.386220       0.393914       0.237529      15.673355       6.702153       0.427859       0.030862      18.793547       7.511556       0.308797       0.275394      20.993238       7.067038      -0.088361       0.141099      21.627946       7.109643      -0.958904       0.153971       0.466925       6.851844       0.080642      -0.890682       6.252661       8.351107       0.766881      -0.437732
    3.3200       0.624663       1.595131       0.127910       0.420473       3.279530       0.336515      -0.130951       0.041119       7.794617       1.265932       0.170496       0.321257      10.292627       1.806912      -0.135611       0.484301      11.831190       1.157811      -0.730709       0.288671      16.574588       2.019282      -0.360494       0.547976      18.815899       1.940451      -0.743920       0.524232      22.872371       0.834396      -0.580961       0.191083       1.538419       1.934857       0.403381      -0.441308       5.850220       1.096214       0.643354      -0.693911       9.648655       5.634123       0.728941       0.672928      12.075955       2.354333       0.401536      -0.314960      12.601102       2.424282      -0.498808      -0.293891      18.437542       1.667922       0.200636      -0.521710      20.381882       2.865510      -0.272239      -0.160991      23.708374       4.044446      -0.329001       0.194110       0.264625       4.820288       0.019465      -0.536058       1.791447       6.366287      -0.579168      -0.070396       7.835346       6.159778       0.182763      -0.132597      12.050653       7.388595       0.393914       0.237529      15.677633       6.702462       0.427859       0.030862      18.796635       7.514310       0.308797       0.275394      20.992354       7.068449      -0.088361       0.141099      21.618357       7.111183      -0.958904       0.153971       0.467732       6.842937       0.080642      -0.890682       6.260330       8.346730       0.766881      -0.437732
    3.3300       0.625942       1.599335       0.127910       0.420473       3.278220       0.336927      -0.130951       0.041119       7.796322       1.269144       0.170496       0.321257      10.291271       1.811755      -0.135611       0.484301      11.823883       1.160698      -0.730709       0.288671      16.570983       2.024762      -0.360494       0.547976      18.808460       1.945693      -0.743920       0.524232      22.866562       0.836307      -0.580961       0.191083       1.542453       1.930444       0.403381      -0.441308       5.856654       1.089275       0.643354      -0.693911       9.655945       5.640852       0.728941       0.672928      12.079971       2.351183       0.401536      -0.314960      12.596114       2.421343      -0.498808      -0.293891      18.439548       1.662705       0.200636      -0.521710      20.379160       2.863900      -0.272239      -0.160991      23.705084       4.046387      -0.329001       0.194110       0.264820       4.814927       0.019465      -0.536058       1.785655       6.365583      -0.579168      -0.070396       7.837174       6.158452       0.182763      -0.132597      12.054592       7.390971       0.393914       0.237529      15.681912       6.702771       0.427859       0.030862      18.799723       7.517064       0.308797       0.275394      20.991471       7.069860      -0.088361       0.141099      21.608768       7.112722      -0.958904       0.153971       0.468538       6.834030       0.080642      -0.890682       6.267999       8.342352       0.766881      -0.437732
