# t x1 v1 x2 v2
39.92000000 1.54881546 -0.75446073 1.55382887 -0.75404332
39.93000000 1.54124625 -0.75938657 1.54626389 -0.75895789
39.94000000 1.53362762 -0.76434621 1.53864960 -0.76390614
39.95000000 1.52595921 -0.76934131 1.53098565 -0.76888969
39.96000000 1.51824067 -0.77437348 1.52327169 -0.77391018
39.97000000 1.51047161 -0.77944436 1.51550732 -0.77896923
39.98000000 1.50265165 -0.78455556 1.50769217 -0.78406846
39.99000000 1.49478036 -0.78970871 1.49982581 -0.78920951
40.00000000 1.48685733 -0.79490543 1.49190783 -0.79439399
40.01000000 1.47888210 -0.80014734 1.48393778 -0.79962352
40.02000000 1.47085423 -0.80543608 1.47591521 -0.80489975
40.03000000 1.46277322 -0.81077328 1.46783963 -0.81022430
40.04000000 1.45463859 -0.81616057 1.45971055 -0.81559881
40.05000000 1.44644984 -0.82159961 1.45152748 -0.82102494
40.06000000 1.43820642 -0.82709204 1.44328988 -0.82650432
40.07000000 1.42990781 -0.83263953 1.43499721 -0.83203862
40.08000000 1.42155344 -0.83824375 1.42664892 -0.83762953
40.09000000 1.41314274 -0.84390639 1.41824442 -0.84327871
40.10000000 1.40467512 -0.84962913 1.40978314 -0.84898787
40.11000000 1.39614995 -0.85541369 1.40126446 -0.85475871
40.12000000 1.38756663 -0.86126179 1.39268776 -0.86059296
40.13000000 1.37892450 -0.86717518 1.38405239 -0.86649235
40.14000000 1.37022290 -0.87315559 1.37535769 -0.87245865
40.15000000 1.36146116 -0.87920481 1.36660298 -0.87849361
40.16000000 1.35263857 -0.88532462 1.35778758 -0.88459904
40.17000000 1.34375442 -0.89151684 1.34891076 -0.89077673
40.18000000 1.33480799 -0.89778329 1.33997180 -0.89702852
40.19000000 1.32579851 -0.90412582 1.33096994 -0.90335626
40.20000000 1.31672521 -0.91054630 1.32190441 -0.90976182
40.21000000 1.30758731 -0.91704662 1.31277444 -0.91624709
40.22000000 1.29838401 -0.92362870 1.30357920 -0.92281399
40.23000000 1.28911446 -0.93029449 1.29431788 -0.92946446
40.24000000 1.27977783 -0.93704594 1.28498963 -0.93620046
40.25000000 1.27037325 -0.94388505 1.27559358 -0.94302399
40.26000000 1.26089983 -0.95081384 1.26612885 -0.94993707
40.27000000 1.25135667 -0.95783434 1.25659453 -0.95694174
40.28000000 1.24174283 -0.96494864 1.24698970 -0.96404008
40.29000000 1.23205737 -0.97215883 1.23731341 -0.97123419
40.30000000 1.22229933 -0.97946705 1.22756469 -0.97852619
40.31000000 1.21246770 -0.98687545 1.21774255 -0.98591827
40.32000000 1.20256148 -0.99438622 1.20784598 -0.99341259
40.33000000 1.19257963 -1.00200159 1.19787395 -1.00101140
40.34000000 1.18252109 -1.00972380 1.18782540 -1.00871693
40.35000000 1.17238479 -1.01755514 1.17769925 -1.01653149
40.36000000 1.16216962 -1.02549793 1.16749440 -1.02445739
40.37000000 1.15187445 -1.03355450 1.15720972 -1.03249697
40.38000000 1.14149814 -1.04172724 1.14684407 -1.04065263
40.39000000 1.13103951 -1.05001857 1.13639628 -1.04892678
40.40000000 1.12049736 -1.05843093 1.12586513 -1.05732187
40.41000000 1.10987048 -1.06696679 1.11524943 -1.06584039
40.42000000 1.09915761 -1.07562866 1.10454791 -1.07448486
40.43000000 1.08835748 -1.08441910 1.09375930 -1.08325782
40.44000000 1.07746879 -1.09334067 1.08288231 -1.09216185
40.45000000 1.06649022 -1.10239599 1.07191562 -1.10119959
40.46000000 1.05542041 -1.11158770 1.06085787 -1.11037367
40.47000000 1.04425800 -1.12091845 1.04970768 -1.11968677
40.48000000 1.03300157 -1.13039097 1.03846366 -1.12914161
40.49000000 1.02164970 -1.14000797 1.02712437 -1.13874094
40.50000000 1.01020092 -1.14977222 1.01568835 -1.14848752
40.51000000 0.99865375 -1.15968651 1.00415412 -1.15838415
40.52000000 0.98700668 -1.16975364 0.99252016 -1.16843367
40.53000000 0.97525816 -1.17997646 0.98078493 -1.17863892
40.54000000 0.96340662 -1.19035784 0.96894685 -1.18900280
40.55000000 0.95145047 -1.20090065 0.95700433 -1.19952819
40.56000000 0.93938806 -1.21160779 0.94495574 -1.21021803
40.57000000 0.92721775 -1.22248220 0.93279941 -1.22107525
40.58000000 0.91493785 -1.23352680 0.92053367 -1.23210282
40.59000000 0.90254664 -1.24474453 0.90815678 -1.24330369
40.60000000 0.89004237 -1.25613837 0.89566700 -1.25468086
40.61000000 0.87742328 -1.26771125 0.88306256 -1.26623731
40.62000000 0.86468754 -1.27946615 0.87034165 -1.27797602
40.63000000 0.85183334 -1.29140603 0.85750243 -1.28990000
40.64000000 0.83885880 -1.30353383 0.84454302 -1.30201222
40.65000000 0.82576202 -1.31585250 0.83146154 -1.31431566
40.66000000 0.81254110 -1.32836495 0.81825606 -1.32681327
40.67000000 0.79919407 -1.34107409 0.80492462 -1.33950800
40.68000000 0.78571895 -1.35398278 0.79146524 -1.35240275
40.69000000 0.77211374 -1.36709385 0.77787589 -1.36550040
40.70000000 0.75837639 -1.38041011 0.76415454 -1.37880380
40.71000000 0.74450484 -1.39393427 0.75029912 -1.39231571
40.72000000 0.73049700 -1.40766902 0.73630752 -1.40603889
40.73000000 0.71635075 -1.42161697 0.72217763 -1.41997598
40.74000000 0.70206395 -1.43578064 0.70790728 -1.43412958
40.75000000 0.68763441 -1.45016248 0.69349431 -1.44850218
40.76000000 0.67305996 -1.46476481 0.67893650 -1.46309620
40.77000000 0.65833838 -1.47958987 0.66423164 -1.47791392
40.78000000 0.64346742 -1.49463976 0.64937747 -1.49295753
40.79000000 0.62844482 -1.50991642 0.63437173 -1.50822904
40.80000000 0.61326832 -1.52542167 0.61921212 -1.52373036
40.81000000 0.59793562 -1.54115714 0.60389635 -1.53946319
40.82000000 0.58244441 -1.55712426 0.58842208 -1.55542907
40.83000000 0.56679236 -1.57332429 0.57278698 -1.57162934
40.84000000 0.55097714 -1.58975823 0.55698871 -1.58806512
40.85000000 0.53499641 -1.60642685 0.54102489 -1.60473727
40.86000000 0.51884782 -1.62333066 0.52489317 -1.62164642
40.87000000 0.50252902 -1.64046988 0.50859118 -1.63879289
40.88000000 0.48603764 -1.65784440 0.49211652 -1.65617671
40.89000000 0.46937135 -1.67545379 0.47546685 -1.67379757
40.90000000 0.45252779 -1.69329725 0.45863979 -1.69165480
40.91000000 0.43550462 -1.71137359 0.44163297 -1.70974736
40.92000000 0.41829954 -1.72968119 0.42444406 -1.72807376
40.93000000 0.40091024 -1.74821799 0.40707072 -1.74663210
40.94000000 0.38333443 -1.76698142 0.38951065 -1.76541997
40.95000000 0.36556986 -1.78596843 0.37176157 -1.78443447
40.96000000 0.34761433 -1.80517538 0.35382122 -1.80367215
40.97000000 0.32946564 -1.82459806 0.33568739 -1.82312895
40.98000000 0.31112166 -1.84423160 0.31735792 -1.84280020
40.99000000 0.29258032 -1.86407049 0.29883069 -1.86268059
41.00000000 0.27383959 -1.88410850 0.28010364 -1.88276406
41.01000000 0.25489751 -1.90433864 0.26117476 -1.90304383
41.02000000 0.23575220 -1.92475312 0.24204213 -1.92351232
41.03000000 0.21640186 -1.94534330 0.22270391 -1.94416111
41.04000000 0.19684478 -1.96609967 0.20315834 -1.96498089
41.05000000 0.17707935 -1.98701176 0.18340376 -1.98596143
41.06000000 0.15710406 -2.00806813 0.16343861 -2.00709150
41.07000000 0.13691755 -2.02925627 0.14326147 -2.02835884
41.08000000 0.11651854 -2.05056263 0.12287102 -2.04975012
41.09000000 0.09590595 -2.07197248 0.10226610 -2.07125086
41.10000000 0.07507880 -2.09346993 0.08144569 -2.09284540
41.11000000 0.05403631 -2.11503785 0.06040894 -2.11451685
41.12000000 0.03277787 -2.13665782 0.03915516 -2.13624703
41.13000000 0.01130305 -2.15831007 0.01768386 -2.15801643
41.14000000 -0.01038837 -2.17997348 -0.00400523 -2.17980415
41.15000000 -0.03229638 -2.20162547 -0.02591221 -2.20158786
41.16000000 -0.05442076 -2.22324203 -0.04803690 -2.22334376
41.17000000 -0.07676102 -2.24479760 -0.07037890 -2.24504653
41.18000000 -0.09931642 -2.26626511 -0.09293756 -2.26666931
41.19000000 -0.12208593 -2.28761589 -0.11571193 -2.28818364
41.20000000 -0.14506825 -2.30881967 -0.13870077 -2.30955945
41.21000000 -0.16826173 -2.32984457 -0.16190255 -2.33076502
41.22000000 -0.19166443 -2.35065703 -0.18531539 -2.35176699
41.23000000 -0.21527404 -2.37122188 -0.20893710 -2.37253030
41.24000000 -0.23908792 -2.39150228 -0.23276508 -2.39301826
41.25000000 -0.26310301 -2.41145973 -0.25679641 -2.41319247
41.26000000 -0.28731590 -2.43105413 -0.28102775 -2.43301290
41.27000000 -0.31172275 -2.45024375 -0.30545535 -2.45243788
41.28000000 -0.33631928 -2.46898534 -0.33007505 -2.47142415
41.29000000 -0.36110081 -2.48723409 -0.35488223 -2.48992690
41.30000000 -0.38606217 -2.50494377 -0.37987182 -2.50789986
41.31000000 -0.41119773 -2.52206679 -0.40503830 -2.52529531
41.32000000 -0.43650139 -2.53855426 -0.43037564 -2.54206424
41.33000000 -0.46196653 -2.55435614 -0.45587733 -2.55815642
41.34000000 -0.48758605 -2.56942131 -0.48153634 -2.57352050
41.35000000 -0.51335233 -2.58369778 -0.50734514 -2.58810421
41.36000000 -0.53925721 -2.59713278 -0.53329565 -2.60185443
41.37000000 -0.56529200 -2.60967298 -0.55937927 -2.61471743
41.38000000 -0.59144750 -2.62126463 -0.58558686 -2.62663903
41.39000000 -0.61771395 -2.63185383 -0.61190873 -2.63756480
41.40000000 -0.64408106 -2.64138669 -0.63833465 -2.64744028
41.41000000 -0.67053799 -2.64980961 -0.66485385 -2.65621125
41.42000000 -0.69707337 -2.65706949 -0.69145502 -2.66382392
41.43000000 -0.72367533 -2.66311408 -0.71812629 -2.67022526
41.44000000 -0.75033143 -2.66789214 -0.74485531 -2.67536326
41.45000000 -0.77702878 -2.67135385 -0.77162918 -2.67918719
41.46000000 -0.80375396 -2.67345103 -0.79843451 -2.68164796
41.47000000 -0.83049310 -2.67413748 -0.82525743 -2.68269839
41.48000000 -0.85723186 -2.67336928 -0.85208363 -2.68229354
41.49000000 -0.88395550 -2.67110512 -0.87889831 -2.68039101
41.50000000 -0.91064885 -2.66730660 -0.90568632 -2.67695128
41.51000000 -0.93729640 -2.66193854 -0.93243209 -2.67193805
41.52000000 -0.96388228 -2.65496930 -0.95911973 -2.66531848
41.53000000 -0.99039035 -2.64637105 -0.98573301 -2.65706354
41.54000000 -1.01680419 -2.63612006 -1.01225546 -2.64714830
41.55000000 -1.04310718 -2.62419698 -1.03867037 -2.63555218
41.56000000 -1.06928251 -2.61058703 -1.06496085 -2.62225919
41.57000000 -1.09531326 -2.59528028 -1.09110986 -2.60725821
41.58000000 -1.12118244 -2.57827181 -1.11710030 -2.59054312
41.59000000 -1.14687303 -2.55956187 -1.14291501 -2.57211302
41.60000000 -1.17236802 -2.53915601 -1.16853686 -2.55197235
41.61000000 -1.19765053 -2.51706518 -1.19394878 -2.53013099
41.62000000 -1.22270377 -2.49330577 -1.21913386 -2.50660433
41.63000000 -1.24751115 -2.46789965 -1.24407532 -2.48141331
41.64000000 -1.27205636 -2.44087413 -1.26875666 -2.45458435
41.65000000 -1.29632335 -2.41226189 -1.29316165 -2.42614937
41.66000000 -1.32029643 -2.38210089 -1.31727442 -2.39614563
41.67000000 -1.34396034 -2.35043421 -1.34107948 -2.36461562
41.68000000 -1.36730026 -2.31730990 -1.36456180 -2.33160688
41.69000000 -1.39030186 -2.28278069 -1.38770686 -2.29717175
41.70000000 -1.41295138 -2.24690378 -1.41050067 -2.26136717
41.71000000 -1.43523565 -2.20974055 -1.43292984 -2.22425432
41.72000000 -1.45714212 -2.17135621 -1.45498161 -2.18589836
41.73000000 -1.47865893 -2.13181946 -1.47664390 -2.14636805
41.74000000 -1.49977491 -2.09120212 -1.49790530 -2.10573536
41.75000000 -1.52047962 -2.04957871 -1.51875518 -2.06407509
41.76000000 -1.54076338 -2.00702610 -1.53918363 -2.02146448
41.77000000 -1.56061730 -1.96362302 -1.55918156 -1.97798272
41.78000000 -1.58003328 -1.91944968 -1.57874065 -1.93371061
41.79000000 -1.59900400 -1.87458732 -1.59785341 -1.88873003
41.80000000 -1.61752300 -1.82911777 -1.61651317 -1.84312357
41.81000000 -1.63558461 -1.78312308 -1.63471407 -1.79697409
41.82000000 -1.65318398 -1.73668506 -1.65245112 -1.75036425
41.83000000 -1.67031710 -1.68988489 -1.66972010 -1.70337621
41.84000000 -1.68698074 -1.64280277 -1.68651765 -1.65609114
41.85000000 -1.70317248 -1.59551754 -1.70284120 -1.60858889
41.86000000 -1.71889067 -1.54810632 -1.71868896 -1.56094768
41.87000000 -1.73413444 -1.50064427 -1.73405994 -1.51324372
41.88000000 -1.74890363 -1.45320423 -1.74895388 -1.46555096
41.89000000 -1.76319883 -1.40585651 -1.76337124 -1.41794081
41.90000000 -1.77702129 -1.35866864 -1.77731320 -1.37048191
41.91000000 -1.79037295 -1.31170518 -1.79078160 -1.32323992
41.92000000 -1.80325635 -1.26502759 -1.80377893 -1.27627736
41.93000000 -1.81567465 -1.21869401 -1.81630828 -1.22965345
41.94000000 -1.82763156 -1.17275925 -1.82837331 -1.18342401
41.95000000 -1.83913133 -1.12727463 -1.83997825 -1.13764138
41.96000000 -1.85017871 -1.08228797 -1.85112779 -1.09235432
41.97000000 -1.86077890 -1.03784355 -1.86182714 -1.04760804
41.98000000 -1.87093753 -0.99398211 -1.87208189 -1.00344415
41.99000000 -1.88066061 -0.95074087 -1.88189809 -0.95990071
42.00000000 -1.88995453 -0.90815355 -1.89128209 -0.91701221
42.01000000 -1.89882596 -0.86625048 -1.90024062 -0.87480971
42.02000000 -1.90728191 -0.82505861 -1.90878067 -0.83332084
42.03000000 -1.91532959 -0.78460166 -1.91690950 -0.79256994
42.04000000 -1.92297646 -0.74490016 -1.92463460 -0.75257814
42.05000000 -1.93023017 -0.70597164 -1.93196365 -0.71336347
42.06000000 -1.93709852 -0.66783070 -1.93890451 -0.67494100
42.07000000 -1.94358945 -0.63048914 -1.94546515 -0.63732296
42.08000000 -1.94971100 -0.59395612 -1.95165368 -0.60051890
42.09000000 -1.95547129 -0.55823831 -1.95747827 -0.56453580
42.10000000 -1.96087849 -0.52333999 -1.96294715 -0.52937825
42.11000000 -1.96594082 -0.48926325 -1.96806859 -0.49504855
42.12000000 -1.97066650 -0.45600809 -1.97285088 -0.46154693
42.13000000 -1.97506372 -0.42357259 -1.97730228 -0.42887162
42.14000000 -1.97914067 -0.39195305 -1.98143105 -0.39701905
42.15000000 -1.98290548 -0.36114412 -1.98524539 -0.36598398
42.16000000 -1.98636623 -0.33113894 -1.98875344 -0.33575961
42.17000000 -1.98953091 -0.30192931 -1.99196326 -0.30633775
42.18000000 -1.99240744 -0.27350575 -1.99488283 -0.27770896
42.19000000 -1.99500361 -0.24585768 -1.99752005 -0.24986264
42.20000000 -1.99732714 -0.21897352 -1.99988266 -0.22278715
42.21000000 -1.99938559 -0.19284078 -2.00197832 -0.19646997
42.22000000 -2.00118641 -0.16744623 -2.00381454 -0.17089778
42.23000000 -2.00273693 -0.14277592 -2.00539871 -0.14605655
42.24000000 -2.00404430 -0.11881534 -2.00673806 -0.12193167
42.25000000 -2.00511555 -0.09554949 -2.00783968 -0.09850800
42.26000000 -2.00595755 -0.07296295 -2.00871050 -0.07577001
42.27000000 -2.00657702 -0.05103997 -2.00935731 -0.05370180
42.28000000 -2.00698051 -0.02976454 -2.00978672 -0.03228724
42.29000000 -2.00717442 -0.00912048 -2.01000518 -0.01150996
42.30000000 -2.00716497 0.01090857 -2.01001899 0.00864652
42.31000000 -2.00695824 0.03033898 -2.00983426 0.02819875
42.32000000 -2.00656013 0.04918719 -2.00945697 0.04716333
42.33000000 -2.00597638 0.06746958 -2.00889290 0.06555681
42.34000000 -2.00521257 0.08520249 -2.00814768 0.08339568
42.35000000 -2.00427411 0.10240214 -2.00722678 0.10069634
42.36000000 -2.00316625 0.11908460 -2.00613550 0.11747503
42.37000000 -2.00189409 0.13526578 -2.00487897 0.13374782
42.38000000 -2.00046255 0.15096138 -2.00346217 0.14953057
42.39000000 -1.99887643 0.16618689 -2.00188994 0.16483894
42.40000000 -1.99714033 0.18095753 -2.00016692 0.17968833
42.41000000 -1.99525874 0.19528829 -1.99829765 0.19409385
42.42000000 -1.99323598 0.20919385 -1.99628648 0.20807036
42.43000000 -1.99107624 0.22268863 -1.99413762 0.22163242
42.44000000 -1.98878353 0.23578672 -1.99185516 0.23479427
42.45000000 -1.98636178 0.24850191 -1.98944303 0.24756985
42.46000000 -1.98381473 0.26084767 -1.98690501 0.25997277
42.47000000 -1.98114601 0.27283715 -1.98424477 0.27201632
42.48000000 -1.97835913 0.28448318 -1.98146584 0.28371344
42.49000000 -1.97545745 0.29579824 -1.97857161 0.29507677
42.50000000 -1.97244423 0.30679450 -1.97556537 0.30611858
42.51000000 -1.96932258 0.31748379 -1.97245027 0.31685084
42.52000000 -1.96609554 0.32787762 -1.96922935 0.32728515
42.53000000 -1.96276598 0.33798716 -1.96590552 0.33743282
42.54000000 -1.95933670 0.34782327 -1.96248161 0.34730481
42.55000000 -1.95581039 0.35739650 -1.95896031 0.35691176
42.56000000 -1.95218962 0.36671705 -1.95534423 0.36626398
42.57000000 -1.94847686 0.37579484 -1.95163585 0.37537149
42.58000000 -1.94467450 0.38463947 -1.94783758 0.38424398
42.59000000 -1.94078481 0.39326026 -1.94395172 0.39289085
42.60000000 -1.93681001 0.40166622 -1.93998048 0.40132120
42.61000000 -1.93275218 0.40986607 -1.93592599 0.40954384
42.62000000 -1.92861334 0.41786827 -1.93179027 0.41756729
42.63000000 -1.92439544 0.42568098 -1.92757528 0.42539980
42.64000000 -1.92010033 0.43331212 -1.92328288 0.43304935
42.65000000 -1.91572978 0.44076934 -1.91891488 0.44052366
42.66000000 -1.91128550 0.44806003 -1.91447297 0.44783019
42.67000000 -1.90676911 0.45519134 -1.90995881 0.45497616
42.68000000 -1.90218218 0.46217020 -1.90537396 0.46196853
42.69000000 -1.89752619 0.46900328 -1.90071993 0.46881406
42.70000000 -1.89280258 0.47569705 -1.89599815 0.47551925
42.71000000 -1.88801270 0.48225775 -1.89120999 0.48209041
42.72000000 -1.88315785 0.48869142 -1.88635676 0.48853361
42.73000000 -1.87823927 0.49500390 -1.88143972 0.49485474
42.74000000 -1.87325815 0.50120081 -1.87646006 0.50105948
42.75000000 -1.86821562 0.50728760 -1.87141890 0.50715331
42.76000000 -1.86311275 0.51326956 -1.86631734 0.51314156
42.77000000 -1.85795056 0.51915176 -1.86115641 0.51902934
42.78000000 -1.85273003 0.52493913 -1.85593707 0.52482161
42.79000000 -1.84745208 0.53063642 -1.85066028 0.53052317
42.80000000 -1.84211759 0.53624824 -1.84532690 0.53613864
42.81000000 -1.83672739 0.54177904 -1.83993778 0.54167252
42.82000000 -1.83128226 0.54723311 -1.83449371 0.54712912
42.83000000 -1.82578297 0.55261463 -1.82899544 0.55251265
42.84000000 -1.82023020 0.55792763 -1.82344368 0.55782716
42.85000000 -1.81462463 0.56317599 -1.81783911 0.56307658
42.86000000 -1.80896688 0.56836351 -1.81218235 0.56826470
42.87000000 -1.80325755 0.57349383 -1.80647401 0.57339520
42.88000000 -1.79749718 0.57857050 -1.80071463 0.57847165
42.89000000 -1.79168631 0.58359696 -1.79490474 0.58349750
42.90000000 -1.78582540 0.58857652 -1.78904484 0.58847610
42.91000000 -1.77991492 0.59351242 -1.78313537 0.59341069
42.92000000 -1.77395529 0.59840779 -1.77717676 0.59830442
42.93000000 -1.76794689 0.60326567 -1.77116941 0.60316035
42.94000000 -1.76189009 0.60808901 -1.76511367 0.60798144
42.95000000 -1.75578522 0.61288067 -1.75900988 0.61277057
42.96000000 -1.74963257 0.61764345 -1.75285836 0.61753055
42.97000000 -1.74343243 0.62238005 -1.74665936 0.62226410
42.98000000 -1.73718505 0.62709311 -1.74041315 0.62697386
42.99000000 -1.73089064 0.63178519 -1.73411996 0.63166242
43.00000000 -1.72454941 0.63645881 -1.72777997 0.63633228
43.01000000 -1.71816152 0.64111638 -1.72139336 0.64098589
43.02000000 -1.71172713 0.64576030 -1.71496030 0.64562564
43.03000000 -1.70524635 0.65039289 -1.70848089 0.65025386
43.04000000 -1.69871930 0.65501639 -1.70195525 0.65487282
43.05000000 -1.69214605 0.65963304 -1.69538346 0.65948474
43.06000000 -1.68552665 0.66424500 -1.68876557 0.66409180
43.07000000 -1.67886115 0.66885438 -1.68210163 0.66869613
43.08000000 -1.67214957 0.67346327 -1.67539165 0.67329979
43.09000000 -1.66539188 0.67807369 -1.66863563 0.67790484
43.10000000 -1.65858808 0.68268765 -1.66183354 0.68251328
43.11000000 -1.65173811 0.68730709 -1.65498535 0.68712707
43.12000000 -1.64484191 0.69193396 -1.64809098 0.69174814
43.13000000 -1.63789940 0.69657013 -1.64115035 0.69637839
43.14000000 -1.63091047 0.70121748 -1.63416337 0.70101969
43.15000000 -1.62387501 0.70587784 -1.62712992 0.70567387
43.16000000 -1.61679287 0.71055301 -1.62004985 0.71034275
43.17000000 -1.60966389 0.71524479 -1.61292301 0.71502812
43.18000000 -1.60248791 0.71995494 -1.60574922 0.71973174
43.19000000 -1.59526473 0.72468520 -1.59852830 0.72445537
43.20000000 -1.58799413 0.72943729 -1.59126004 0.72920071
43.21000000 -1.58067590 0.73421292 -1.58394421 0.73396950
43.22000000 -1.57330979 0.73901379 -1.57658057 0.73876342
43.23000000 -1.56589554 0.74384157 -1.56916885 0.74358415
43.24000000 -1.55843287 0.74869793 -1.56170879 0.74843336
43.25000000 -1.55092148 0.75358453 -1.55420009 0.75331270
43.26000000 -1.54336107 0.75850301 -1.54664243 0.75822384
43.27000000 -1.53575131 0.76345502 -1.53903550 0.76316840
43.28000000 -1.52809185 0.76844218 -1.53137895 0.76814803
43.29000000 -1.52038234 0.77346612 -1.52367241 0.77316434
43.30000000 -1.51262240 0.77852848 -1.51591553 0.77821898
43.31000000 -1.50481164 0.78363087 -1.50810790 0.78331356
43.32000000 -1.49694964 0.78877493 -1.50024912 0.78844971
43.33000000 -1.48903600 0.79396226 -1.49233876 0.79362905
43.34000000 -1.48107025 0.79919449 -1.48437639 0.79885321
43.35000000 -1.47305195 0.80447327 -1.47636154 0.80412382
43.36000000 -1.46498062 0.80980021 -1.46829375 0.80944250
43.37000000 -1.45685578 0.81517695 -1.46017253 0.81481089
43.38000000 -1.44867691 0.82060514 -1.45199736 0.82023065
43.39000000 -1.44044350 0.82608644 -1.44376774 0.82570343
43.40000000 -1.43215500 0.83162249 -1.43548311 0.83123087
43.41000000 -1.42381086 0.83721498 -1.42714293 0.83681466
43.42000000 -1.41541051 0.84286558 -1.41874663 0.84245648
43.43000000 -1.40695335 0.84857599 -1.41029361 0.84815802
43.44000000 -1.39843878 0.85434791 -1.40178326 0.85392098
43.45000000 -1.38986618 0.86018307 -1.39321498 0.85974709
43.46000000 -1.38123491 0.86608319 -1.38458810 0.86563808
43.47000000 -1.37254430 0.87205004 -1.37590199 0.87159571
43.48000000 -1.36379368 0.87808538 -1.36715596 0.87762174
43.49000000 -1.35498235 0.88419100 -1.35834932 0.88371796
43.50000000 -1.34610962 0.89036869 -1.34948136 0.88988617
43.51000000 -1.33717473 0.89662030 -1.34055135 0.89612821
43.52000000 -1.32817696 0.90294766 -1.33155855 0.90244591
43.53000000 -1.31911552 0.90935263 -1.32250218 0.90884114
43.54000000 -1.30998964 0.91583712 -1.31338146 0.91531579
43.55000000 -1.30079851 0.92240303 -1.30419559 0.92187178
43.56000000 -1.29154130 0.92905229 -1.29494375 0.92851104
43.57000000 -1.28221718 0.93578688 -1.28562508 0.93523554
43.58000000 -1.27282527 0.94260878 -1.27623874 0.94204726
43.59000000 -1.26336470 0.94951999 -1.26678384 0.94894822
43.60000000 -1.25383457 0.95652257 -1.25725948 0.95594045
43.61000000 -1.24423394 0.96361857 -1.24766472 0.96302603
43.62000000 -1.23456188 0.97081011 -1.23799864 0.97020705
43.63000000 -1.22481741 0.97809929 -1.22826026 0.97748565
43.64000000 -1.21499956 0.98548828 -1.21844859 0.98486397
43.65000000 -1.20510731 0.99297926 -1.20856264 0.99234421
43.66000000 -1.19513963 1.00057445 -1.19860136 0.99992858
43.67000000 -1.18509546 1.00827610 -1.18856371 1.00761933
43.68000000 -1.17497374 1.01608647 -1.17844861 1.01541874
43.69000000 -1.16477337 1.02400789 -1.16825497 1.02332913
43.70000000 -1.15449321 1.03204270 -1.15798165 1.03135283
43.71000000 -1.14413213 1.04019327 -1.14762752 1.03949223
43.72000000 -1.13368895 1.04846201 -1.13719141 1.04774975
43.73000000 -1.12316248 1.05685135 -1.12667213 1.05612781
43.74000000 -1.11255151 1.06536378 -1.11606845 1.06462891
43.75000000 -1.10185479 1.07400181 -1.10537913 1.07325555
43.76000000 -1.09107105 1.08276796 -1.09460291 1.08201027
43.77000000 -1.08019899 1.09166481 -1.08373849 1.09089566
43.78000000 -1.06923731 1.10069497 -1.07278455 1.09991433
43.79000000 -1.05818464 1.10986107 -1.06173975 1.10906891
43.80000000 -1.04703962 1.11916578 -1.05060271 1.11836207
43.81000000 -1.03580085 1.12861180 -1.03937204 1.12779654
43.82000000 -1.02446691 1.13820186 -1.02804630 1.13737503
43.83000000 -1.01303633 1.14793871 -1.01662405 1.14710032
43.84000000 -1.00150763 1.15782515 -1.00510380 1.15697521
43.85000000 -0.98987932 1.16786397 -0.99348403 1.16700251
43.86000000 -0.97814984 1.17805803 -0.98176323 1.17718506
43.87000000 -0.96631763 1.18841017 -0.96993981 1.18752576
43.88000000 -0.95438110 1.19892329 -0.95801218 1.19802748
43.89000000 -0.94233862 1.20960030 -0.94597871 1.20869315
43.90000000 -0.93018854 1.22044410 -0.93383776 1.21952570
43.91000000 -0.91792917 1.23145763 -0.92158763 1.23052807
43.92000000 -0.90555881 1.24264386 -0.90922662 1.24170325
43.93000000 -0.89307571 1.25400572 -0.89675298 1.25305419
43.94000000 -0.88047810 1.26554620 -0.88416494 1.26458389
43.95000000 -0.86776418 1.27726825 -0.87146070 1.27629533
43.96000000 -0.85493212 1.28917484 -0.85863842 1.28819148
43.97000000 -0.84198006 1.30126892 -0.84569624 1.30027534
43.98000000 -0.82890610 1.31355345 -0.83263227 1.31254987
43.99000000 -0.81570834 1.32603136 -0.81944460 1.32501803
44.00000000 -0.80238482 1.33870555 -0.80613126 1.33768275
44.01000000 -0.78893357 1.35157891 -0.79269028 1.35054694
44.02000000 -0.77535257 1.36465428 -0.77911965 1.36361347
44.03000000 -0.76163980 1.37793448 -0.76541732 1.37688519
44.04000000 -0.74779319 1.39142224 -0.75158125 1.39036488
44.05000000 -0.73381065 1.40512027 -0.73760932 1.40405527
44.06000000 -0.71969008 1.41903121 -0.72349943 1.41795902
44.07000000 -0.70542931 1.43315759 -0.70924942 1.43207872
44.08000000 -0.69102620 1.44750189 -0.69485713 1.44641689
44.09000000 -0.67647854 1.46206647 -0.68032035 1.46097593
44.10000000 -0.66178413 1.47685359 -0.66563687 1.47575815
44.11000000 -0.64694072 1.49186539 -0.65080444 1.49076571
44.12000000 -0.63194606 1.50710384 -0.63582079 1.50600068
44.13000000 -0.61679788 1.52257081 -0.62068366 1.52146493
44.14000000 -0.60149388 1.53826796 -0.60539073 1.53716022
44.15000000 -0.58603175 1.55419679 -0.58993968 1.55308809
44.16000000 -0.57040917 1.57035859 -0.57432818 1.56924988
44.17000000 -0.55462380 1.58675443 -0.55855390 1.58564675
44.18000000 -0.53867329 1.60338514 -0.54261446 1.60227958
44.19000000 -0.52255531 1.62025128 -0.52650752 1.61914901
44.20000000 -0.50626748 1.63735315 -0.51023069 1.63625541
