# t K1 K2 U1 U2 Uc E_tot
4.13900000 1.27001698 0.67413491 -0.91102253 -0.60633694 0.00666253 0.43345495
4.14000000 1.27546525 0.67997106 -0.91989005 -0.61320745 0.00677488 0.42911370
4.14100000 1.27904298 0.68740107 -0.92869362 -0.62012839 0.00688689 0.42450893
4.14200000 1.28485263 0.69472464 -0.93744267 -0.62710375 0.00699893 0.42202977
4.14300000 1.29176830 0.70097898 -0.94613568 -0.63412647 0.00711138 0.41959651
4.14400000 1.29951119 0.70654215 -0.95477379 -0.64119078 0.00722469 0.41731346
4.14500000 1.30647497 0.71250669 -0.96335324 -0.64829343 0.00733899 0.41467398
4.14600000 1.31223055 0.71921916 -0.97186436 -0.65543954 0.00745372 0.41159952
4.14700000 1.31822262 0.72597233 -0.98030076 -0.66262920 0.00756869 0.40883368
4.14800000 1.32447757 0.73218081 -0.98866218 -0.66986038 0.00768412 0.40581995
4.14900000 1.33056517 0.73857262 -0.99694232 -0.67712725 0.00780012 0.40286834
4.15000000 1.33691952 0.74441875 -1.00513806 -0.68443497 0.00791644 0.39968167
4.15100000 1.34308988 0.74949354 -1.01324573 -0.69177043 0.00803366 0.39560092
4.15200000 1.34979671 0.75537590 -1.02125936 -0.69913654 0.00815148 0.39292818
4.15300000 1.35564058 0.76161776 -1.02917945 -0.70653562 0.00827001 0.38981329
4.15400000 1.36064143 0.76728111 -1.03699184 -0.71396606 0.00838867 0.38535331
4.15500000 1.36613097 0.77407007 -1.04469720 -0.72142095 0.00850800 0.38259089
4.15600000 1.37096659 0.78123687 -1.05228924 -0.72891514 0.00862709 0.37962617
4.15700000 1.37653354 0.78757007 -1.05976209 -0.73643431 0.00874644 0.37665365
4.15800000 1.38186100 0.79485600 -1.06711703 -0.74398155 0.00886616 0.37448458
4.15900000 1.38708398 0.80236717 -1.07434295 -0.75155958 0.00898559 0.37253421
4.16000000 1.39272529 0.80980711 -1.08144167 -0.75916437 0.00910525 0.37103161
4.16100000 1.39802824 0.81614916 -1.08840492 -0.76679571 0.00922477 0.36820154
4.16200000 1.40307045 0.82230536 -1.09523045 -0.77443991 0.00934490 0.36505035
4.16300000 1.40794093 0.82885796 -1.10191064 -0.78210528 0.00946487 0.36224785
4.16400000 1.41295589 0.83525890 -1.10844361 -0.78978350 0.00958520 0.35957287
4.16500000 1.41735356 0.84138844 -1.11482338 -0.79747767 0.00970547 0.35614641
4.16600000 1.42158879 0.84816109 -1.12104461 -0.80517833 0.00982597 0.35335292
4.16700000 1.42461930 0.85553869 -1.12710352 -0.81289680 0.00994604 0.35010370
4.16800000 1.42646205 0.86228429 -1.13299070 -0.82062311 0.01006558 0.34519811
4.16900000 1.43013046 0.86989381 -1.13870292 -0.82835726 0.01018451 0.34314860
4.17000000 1.43572517 0.87638907 -1.14424306 -0.83610259 0.01030315 0.34207175
4.17100000 1.43996751 0.88203799 -1.14960754 -0.84384141 0.01042243 0.33897897
4.17200000 1.44244385 0.88899493 -1.15478647 -0.85157951 0.01054130 0.33561410
4.17300000 1.44426343 0.89600709 -1.15977543 -0.85931805 0.01065948 0.33183653
4.17400000 1.44519817 0.90279618 -1.16456932 -0.86705164 0.01077696 0.32715035
4.17500000 1.44613406 0.90905182 -1.16916342 -0.87477893 0.01089347 0.32213700
4.17600000 1.44856271 0.91527997 -1.17355585 -0.88249187 0.01100950 0.31880445
4.17700000 1.45102507 0.92166740 -1.17774632 -0.89019339 0.01112514 0.31587790
4.17800000 1.45422344 0.92820662 -1.18172835 -0.89787696 0.01124021 0.31406496
4.17900000 1.45749899 0.93599995 -1.18550319 -0.90554525 0.01135507 0.31380557
4.18000000 1.45769678 0.94315911 -1.18906286 -0.91320063 0.01146875 0.31006114
4.18100000 1.45608198 0.95013156 -1.19240116 -0.92083012 0.01158130 0.30456356
4.18200000 1.45538171 0.95713749 -1.19551473 -0.92843963 0.01169199 0.30025683
4.18300000 1.45711179 0.96283723 -1.19840394 -0.93601800 0.01180185 0.29732893
4.18400000 1.45860418 0.96997356 -1.20106796 -0.94356051 0.01191145 0.29586072
4.18500000 1.45896441 0.97722021 -1.20350148 -0.95107748 0.01201939 0.29362505
4.18600000 1.45682698 0.98251811 -1.20570226 -0.95855366 0.01212652 0.28721568
4.18700000 1.45420337 0.98814947 -1.20766438 -0.96598358 0.01223190 0.28093678
4.18800000 1.45269473 0.99458653 -1.20938911 -0.97336959 0.01233607 0.27685863
4.18900000 1.45095000 1.00032592 -1.21087331 -0.98070956 0.01243851 0.27213156
4.19000000 1.44833605 1.00701603 -1.21211611 -0.98799458 0.01253996 0.26778135
4.19100000 1.44472907 1.01576436 -1.21311461 -0.99523438 0.01263879 0.26478323
4.19200000 1.44294829 1.02350723 -1.21386821 -1.00242760 0.01273514 0.26289485
4.19300000 1.44116100 1.02912875 -1.21437603 -1.00956178 0.01283010 0.25918203
4.19400000 1.43946574 1.03592667 -1.21463629 -1.01662812 0.01292360 0.25705159
4.19500000 1.43739091 1.04284102 -1.21464790 -1.02363708 0.01301512 0.25496207
4.19600000 1.43336019 1.04890169 -1.21440969 -1.03057257 0.01310493 0.25038455
4.19700000 1.42983889 1.05518961 -1.21392121 -1.03743831 0.01319232 0.24686131
4.19800000 1.42747386 1.06003776 -1.21318156 -1.04422563 0.01327806 0.24338249
4.19900000 1.42373133 1.06442821 -1.21218981 -1.05092750 0.01336257 0.23840479
4.20000000 1.41884038 1.06897450 -1.21094677 -1.05754188 0.01344502 0.23277125
4.20100000 1.41429889 1.07422520 -1.20945208 -1.06406565 0.01352563 0.22853199
4.20200000 1.40986810 1.07968926 -1.20770594 -1.07049993 0.01360396 0.22495544
4.20300000 1.40543743 1.08407518 -1.20570818 -1.07683847 0.01368034 0.22064629
4.20400000 1.40063497 1.08829094 -1.20345936 -1.08307477 0.01375493 0.21614671
4.20500000 1.39545209 1.09355277 -1.20096009 -1.08920810 0.01382747 0.21266415
4.20600000 1.39097885 1.09907837 -1.19821144 -1.09523875 0.01389750 0.21050453
4.20700000 1.38701599 1.10396489 -1.19521202 -1.10116133 0.01396563 0.20857316
4.20800000 1.38093475 1.10843247 -1.19196324 -1.10697117 0.01403176 0.20446457
4.20900000 1.37399825 1.11333630 -1.18847015 -1.11266429 0.01409521 0.20029532
4.21000000 1.36744809 1.11827753 -1.18473217 -1.11824044 0.01415603 0.19690903
4.21100000 1.36057944 1.12306412 -1.18075187 -1.12369360 0.01421428 0.19341236
4.21200000 1.35480478 1.12706556 -1.17653060 -1.12902245 0.01426979 0.19058708
4.21300000 1.34978568 1.12954143 -1.17206664 -1.13421827 0.01432361 0.18736580
4.21400000 1.34380700 1.13286956 -1.16736206 -1.13927671 0.01437577 0.18441356
4.21500000 1.33646737 1.13822721 -1.16242098 -1.14420012 0.01442533 0.18249881
4.21600000 1.32895598 1.14354161 -1.15724787 -1.14898878 0.01447156 0.18073250
4.21700000 1.32244105 1.14623699 -1.15184311 -1.15363563 0.01451511 0.17771440
4.21800000 1.31581355 1.14873574 -1.14620659 -1.15813082 0.01455707 0.17476895
4.21900000 1.30968720 1.15172596 -1.14034312 -1.16247762 0.01459636 0.17318878
4.22000000 1.30250199 1.15370842 -1.13424970 -1.16666923 0.01463404 0.16992552
4.22100000 1.29437841 1.15557076 -1.12793896 -1.17070319 0.01466903 0.16597604
4.22200000 1.28717629 1.15667911 -1.12140761 -1.17457638 0.01470199 0.16257340
4.22300000 1.27870289 1.15832197 -1.11465985 -1.17828445 0.01473307 0.15881363
4.22400000 1.26890375 1.15964049 -1.10770367 -1.18182855 0.01476121 0.15377322
4.22500000 1.26049750 1.15942156 -1.10054459 -1.18520189 0.01478695 0.14895953
4.22600000 1.25199359 1.16073517 -1.09317571 -1.18840224 0.01481119 0.14596200
4.22700000 1.24230267 1.16333240 -1.08561113 -1.19143177 0.01483218 0.14342434
4.22800000 1.23265515 1.16639112 -1.07785039 -1.19428707 0.01485041 0.14175922
4.22900000 1.22257664 1.16987412 -1.06990104 -1.19696747 0.01486515 0.14044741
4.23000000 1.21402951 1.17081964 -1.06176564 -1.19946940 0.01487668 0.13849079
4.23100000 1.20429180 1.16929276 -1.05343869 -1.20178616 0.01488674 0.13324645
4.23200000 1.19272383 1.16976228 -1.04494132 -1.20391571 0.01489421 0.12852328
4.23300000 1.18217431 1.17150101 -1.03627309 -1.20586038 0.01489827 0.12644012
4.23400000 1.17251081 1.17121857 -1.02743566 -1.20761630 0.01489958 0.12357700
4.23500000 1.16266958 1.17185503 -1.01842880 -1.20918039 0.01489892 0.12181433
4.23600000 1.15165066 1.17246865 -1.00926210 -1.21055343 0.01489494 0.11919872
4.23700000 1.14014983 1.17152266 -0.99994348 -1.21173142 0.01488838 0.11488597
4.23800000 1.12766046 1.17251376 -0.99047773 -1.21271344 0.01487902 0.11186207
4.23900000 1.11581758 1.17413467 -0.98087768 -1.21349907 0.01486556 0.11044107
4.24000000 1.10387688 1.17379300 -0.97113433 -1.21408585 0.01484930 0.10729901
4.24100000 1.09138539 1.17322378 -0.96126718 -1.21447196 0.01482986 0.10369990
4.24200000 1.07938008 1.17270648 -0.95127101 -1.21465648 0.01480741 0.10096648
4.24300000 1.06698045 1.17159515 -0.94115642 -1.21463815 0.01478199 0.09756303
4.24400000 1.05391116 1.17106017 -0.93092605 -1.21441603 0.01475363 0.09438289
4.24500000 1.04043867 1.16977595 -0.92059373 -1.21398900 0.01472164 0.09035352
4.24600000 1.02812500 1.16786599 -0.91015976 -1.21335673 0.01468685 0.08716135
4.24700000 1.01621206 1.16615369 -0.89962233 -1.21251835 0.01464933 0.08487440
4.24800000 1.00354420 1.16414561 -0.88898887 -1.21147357 0.01460911 0.08183648
4.24900000 0.99169143 1.16233713 -0.87826954 -1.21022193 0.01456589 0.08010298
4.25000000 0.97920863 1.16037839 -0.86745506 -1.20876286 0.01452029 0.07788940
4.25100000 0.96479259 1.15653822 -0.85657142 -1.20709644 0.01447142 0.07213437
4.25200000 0.95135328 1.15142726 -0.84562427 -1.20522521 0.01442003 0.06635109
4.25300000 0.93986130 1.14698814 -0.83460748 -1.20314933 0.01436652 0.06345914
4.25400000 0.92877042 1.14275547 -0.82351443 -1.20086874 0.01431121 0.06145393
4.25500000 0.91683446 1.13908892 -0.81235614 -1.19838428 0.01425388 0.05943685
4.25600000 0.90389680 1.13462777 -0.80114079 -1.19569487 0.01419400 0.05588291
4.25700000 0.89033074 1.12924394 -0.78988207 -1.19280483 0.01413192 0.05101970
4.25800000 0.87740156 1.12405853 -0.77858413 -1.18971374 0.01406739 0.04722960
4.25900000 0.86552689 1.11945442 -0.76724473 -1.18642373 0.01400089 0.04531374
4.26000000 0.85344365 1.11538046 -0.75586197 -1.18293296 0.01393224 0.04396142
4.26100000 0.84135579 1.11044311 -0.74444975 -1.17924364 0.01386123 0.04196675
4.26200000 0.82938531 1.10617342 -0.73300332 -1.17535840 0.01378848 0.04098549
4.26300000 0.81675911 1.10322187 -0.72153501 -1.17127443 0.01371311 0.04088465
4.26400000 0.80422192 1.09812049 -0.71005073 -1.16699166 0.01363494 0.03893495
4.26500000 0.79172116 1.08996135 -0.69855263 -1.16252069 0.01355527 0.03416446
4.26600000 0.77871520 1.08273970 -0.68704729 -1.15786669 0.01347434 0.03001527
4.26700000 0.76611776 1.07821490 -0.67554480 -1.15302481 0.01339113 0.02915418
4.26800000 0.75289650 1.07379262 -0.66403826 -1.14799164 0.01330555 0.02796478
4.26900000 0.73915888 1.06763690 -0.65255335 -1.14277311 0.01321725 0.02468657
4.27000000 0.72707388 1.06080644 -0.64108174 -1.13737492 0.01312713 0.02255079
4.27100000 0.71529234 1.05349178 -0.62961529 -1.13179883 0.01303560 0.02040560
4.27200000 0.70352854 1.04669115 -0.61816593 -1.12605025 0.01294266 0.01894616
4.27300000 0.69083118 1.04030183 -0.60672976 -1.12012555 0.01284806 0.01712576
4.27400000 0.67812294 1.03259840 -0.59533456 -1.11403073 0.01275127 0.01410732
4.27500000 0.66688178 1.02383750 -0.58396138 -1.10777224 0.01265345 0.01163911
4.27600000 0.65557253 1.01538839 -0.57261293 -1.10135558 0.01255485 0.00954727
4.27700000 0.64403299 1.00715293 -0.56129549 -1.09477916 0.01245503 0.00756630
4.27800000 0.63230769 0.99847886 -0.55001461 -1.08804918 0.01235417 0.00507693
4.27900000 0.62035325 0.98945765 -0.53877593 -1.08116829 0.01225217 0.00211885
4.28000000 0.60889027 0.97985742 -0.52758589 -1.07414255 0.01214915 -0.00083160
4.28100000 0.59751512 0.97081561 -0.51643699 -1.06697659 0.01204557 -0.00303727
4.28200000 0.58604935 0.96273366 -0.50534281 -1.05966838 0.01194074 -0.00428744
4.28300000 0.57445469 0.95408108 -0.49429901 -1.05221914 0.01183481 -0.00614758
4.28400000 0.56243502 0.94436048 -0.48332001 -1.04463837 0.01172781 -0.00943507
4.28500000 0.55033984 0.93475427 -0.47240724 -1.03693173 0.01161995 -0.01262491
4.28600000 0.53839042 0.92626350 -0.46156864 -1.02909970 0.01151090 -0.01450352
4.28700000 0.52775834 0.91809499 -0.45080119 -1.02113930 0.01140052 -0.01468664
4.28800000 0.51738064 0.90812506 -0.44008875 -1.01305725 0.01128963 -0.01635068
4.28900000 0.50576179 0.89742417 -0.42944909 -1.00486954 0.01117846 -0.01995422
4.29000000 0.49440933 0.88598004 -0.41889709 -0.99657425 0.01106631 -0.02401565
4.29100000 0.48313889 0.87344036 -0.40841958 -0.98818845 0.01095441 -0.02907437
4.29200000 0.47226908 0.86217925 -0.39803525 -0.97971404 0.01084212 -0.03245883
4.29300000 0.46184420 0.85307741 -0.38772372 -0.97114545 0.01072967 -0.03321790
4.29400000 0.45061130 0.84424856 -0.37750239 -0.96247456 0.01061603 -0.03450105
4.29500000 0.43865956 0.83413654 -0.36737865 -0.95371384 0.01050154 -0.03779486
4.29600000 0.42674792 0.82313301 -0.35736877 -0.94487128 0.01038598 -0.04197314
4.29700000 0.41563401 0.81283419 -0.34746325 -0.93595624 0.01027001 -0.04468128
4.29800000 0.40476564 0.80332115 -0.33766040 -0.92695962 0.01015315 -0.04638008
4.29900000 0.39374726 0.79318496 -0.32796313 -0.91788953 0.01003563 -0.04888481
4.30000000 0.38302985 0.78238409 -0.31837917 -0.90875233 0.00991741 -0.05180016
4.30100000 0.37314147 0.77264781 -0.30890040 -0.89955720 0.00979903 -0.05286928
4.30200000 0.36283512 0.76325800 -0.29952090 -0.89029007 0.00967999 -0.05403786
4.30300000 0.35242597 0.75248097 -0.29026363 -0.88096838 0.00956030 -0.05676477
4.30400000 0.34325971 0.74141618 -0.28111497 -0.87159914 0.00944055 -0.05859767
4.30500000 0.33463235 0.73033785 -0.27206239 -0.86218702 0.00932117 -0.05995804
4.30600000 0.32573114 0.71881484 -0.26310972 -0.85273575 0.00920211 -0.06209739
4.30700000 0.31625634 0.70764706 -0.25426600 -0.84325573 0.00908342 -0.06453492
4.30800000 0.30691388 0.69727784 -0.24554380 -0.83374013 0.00896441 -0.06612781
4.30900000 0.29831567 0.68675091 -0.23693307 -0.82419311 0.00884543 -0.06721418
4.31000000 0.29004055 0.67598033 -0.22842874 -0.81462041 0.00872675 -0.06830152
4.31100000 0.28155590 0.66532437 -0.22003208 -0.80502752 0.00860845 -0.06957089
4.31200000 0.27328411 0.65472368 -0.21175341 -0.79541518 0.00849020 -0.07067060
4.31300000 0.26429112 0.64353092 -0.20358166 -0.78578966 0.00837243 -0.07317684
4.31400000 0.25501586 0.63287256 -0.19555558 -0.77616134 0.00825441 -0.07557409
4.31500000 0.24725822 0.62290175 -0.18765168 -0.76651970 0.00813634 -0.07587509
4.31600000 0.23944041 0.61230261 -0.17985220 -0.75687239 0.00801884 -0.07696272
4.31700000 0.23048316 0.60151198 -0.17218224 -0.74722895 0.00790153 -0.07951453
4.31800000 0.22141615 0.59029734 -0.16465978 -0.73759054 0.00778392 -0.08275291
4.31900000 0.21323515 0.57909332 -0.15727778 -0.72797074 0.00766657 -0.08525348
4.32000000 0.20534618 0.56836204 -0.15002050 -0.71836375 0.00754960 -0.08712643
4.32100000 0.19764701 0.55742468 -0.14290012 -0.70877541 0.00743284 -0.08917099
4.32200000 0.19045900 0.54645606 -0.13590418 -0.69921106 0.00731670 -0.09088349
4.32300000 0.18348766 0.53547531 -0.12903300 -0.68967369 0.00720117 -0.09254255
4.32400000 0.17660161 0.52517715 -0.12228417 -0.68016833 0.00708641 -0.09358733
4.32500000 0.16969413 0.51525794 -0.11566275 -0.67068528 0.00697195 -0.09442401
4.32600000 0.16278977 0.50559623 -0.10917049 -0.66123459 0.00685798 -0.09516111
4.32700000 0.15613435 0.49582229 -0.10281180 -0.65180833 0.00674413 -0.09591936
4.32800000 0.14984597 0.48553402 -0.09657881 -0.64242341 0.00663100 -0.09699123
4.32900000 0.14356054 0.47684874 -0.09047073 -0.63307966 0.00651856 -0.09662255
4.33000000 0.13713425 0.46799956 -0.08449435 -0.62375292 0.00640596 -0.09670750
4.33100000 0.13107045 0.45851659 -0.07865536 -0.61447681 0.00629393 -0.09725120
4.33200000 0.12567779 0.44904677 -0.07293916 -0.60523653 0.00618237 -0.09726876
4.33300000 0.12029214 0.43875854 -0.06733682 -0.59605332 0.00607198 -0.09826748
4.33400000 0.11443316 0.42890156 -0.06186265 -0.58692957 0.00596244 -0.09949505
4.33500000 0.10880868 0.41862885 -0.05653067 -0.57786091 0.00585331 -0.10110075
4.33600000 0.10367745 0.40836048 -0.05132300 -0.56886767 0.00574541 -0.10240733
4.33700000 0.09857660 0.39918921 -0.04624045 -0.55993659 0.00563837 -0.10277286
4.33800000 0.09335547 0.39018369 -0.04128730 -0.55106369 0.00553195 -0.10327989
4.33900000 0.08821853 0.38105693 -0.03647261 -0.54225560 0.00542609 -0.10402667
4.34000000 0.08332968 0.37228328 -0.03179072 -0.53351473 0.00532093 -0.10437156
4.34100000 0.07869351 0.36336869 -0.02724185 -0.52483675 0.00521634 -0.10480007
4.34200000 0.07414160 0.35398848 -0.02281955 -0.51623549 0.00511274 -0.10581223
4.34300000 0.06954860 0.34494014 -0.01853331 -0.50771464 0.00500998 -0.10674923
4.34400000 0.06500992 0.33623931 -0.01438452 -0.49926902 0.00490788 -0.10749643
4.34500000 0.06033456 0.32746161 -0.01037775 -0.49090157 0.00480641 -0.10867676
4.34600000 0.05601589 0.31823452 -0.00652742 -0.48261750 0.00470536 -0.11018914
4.34700000 0.05215993 0.30965857 -0.00280689 -0.47442956 0.00460550 -0.11081245
4.34800000 0.04835931 0.30098801 0.00077831 -0.46631459 0.00450622 -0.11168273
4.34900000 0.04476513 0.29163904 0.00422767 -0.45830463 0.00440814 -0.11326466
4.35000000 0.04168229 0.28311336 0.00754637 -0.45039252 0.00431117 -0.11373932
4.35100000 0.03861588 0.27487181 0.01075843 -0.44256975 0.00421555 -0.11410807
4.35200000 0.03528241 0.26677156 0.01383219 -0.43484327 0.00412082 -0.11483629
4.35300000 0.03222558 0.25922929 0.01676666 -0.42720830 0.00402685 -0.11495992
4.35400000 0.02949712 0.25138819 0.01957406 -0.41965944 0.00393373 -0.11526634
4.35500000 0.02688906 0.24282824 0.02225988 -0.41221673 0.00384193 -0.11639762
4.35600000 0.02428931 0.23503765 0.02481861 -0.40488811 0.00375145 -0.11699110
4.35700000 0.02168037 0.22822866 0.02724423 -0.39764888 0.00366172 -0.11683390
4.35800000 0.01926913 0.22079617 0.02952746 -0.39049910 0.00357258 -0.11733377
4.35900000 0.01714700 0.21258516 0.03168331 -0.38346405 0.00348472 -0.11856387
4.36000000 0.01496514 0.20450952 0.03371477 -0.37655016 0.00339827 -0.11996246
4.36100000 0.01278106 0.19725772 0.03559496 -0.36975391 0.00331271 -0.12080746
4.36200000 0.01087949 0.19097387 0.03732956 -0.36305809 0.00322784 -0.12064733
4.36300000 0.00926509 0.18420389 0.03892987 -0.35645264 0.00314365 -0.12091013
4.36400000 0.00784484 0.17708820 0.04040697 -0.34997026 0.00306087 -0.12156938
4.36500000 0.00644766 0.17047804 0.04176149 -0.34359694 0.00297924 -0.12193051
4.36600000 0.00518467 0.16416658 0.04297397 -0.33733491 0.00289850 -0.12211118
4.36700000 0.00411655 0.15801201 0.04406330 -0.33117701 0.00281881 -0.12216634
4.36800000 0.00314859 0.15215665 0.04502495 -0.32513047 0.00274020 -0.12206008
4.36900000 0.00232292 0.14589436 0.04585696 -0.31918235 0.00266245 -0.12244566
4.37000000 0.00159044 0.13925904 0.04656554 -0.31336785 0.00258616 -0.12336666
4.37100000 0.00097083 0.13275822 0.04713169 -0.30767396 0.00251085 -0.12430237
4.37200000 0.00052067 0.12606551 0.04756145 -0.30211599 0.00243682 -0.12553154
4.37300000 0.00021965 0.11987132 0.04786102 -0.29669511 0.00236416 -0.12637897
4.37400000 0.00004718 0.11422523 0.04803516 -0.29139691 0.00229270 -0.12679665
4.37500000 0.00000092 0.10837223 0.04808055 -0.28621903 0.00222235 -0.12754298
4.37600000 0.00008006 0.10284752 0.04800448 -0.28118113 0.00215348 -0.12809559
4.37700000 0.00029026 0.09768777 0.04779456 -0.27625619 0.00208553 -0.12839806
4.37800000 0.00062397 0.09235673 0.04745993 -0.27146130 0.00201885 -0.12900182
4.37900000 0.00109329 0.08732790 0.04699615 -0.26679587 0.00195336 -0.12942518
4.38000000 0.00169992 0.08229368 0.04640306 -0.26225339 0.00188896 -0.12996777
4.38100000 0.00242524 0.07758840 0.04567827 -0.25784919 0.00182581 -0.13033147
4.38200000 0.00327222 0.07344385 0.04482890 -0.25355871 0.00176368 -0.13025006
4.38300000 0.00417650 0.06915099 0.04384973 -0.24938293 0.00170253 -0.13050318
4.38400000 0.00508863 0.06480382 0.04276303 -0.24533712 0.00164278 -0.13103886
4.38500000 0.00614369 0.06083491 0.04156932 -0.24141797 0.00158438 -0.13128567
4.38600000 0.00739035 0.05686425 0.04025725 -0.23761439 0.00152706 -0.13157547
4.38700000 0.00879871 0.05287468 0.03882094 -0.23394644 0.00147098 -0.13198113
