# t x1 v1 x2 v2
118.94 2.00828 -0.03637 2.00828 -0.0363699
118.95 2.00782 -0.055063 2.00782 -0.0550628
118.96 2.00718 -0.0731936 2.00718 -0.0731935
118.97 2.00636 -0.0907782 2.00636 -0.0907781
118.98 2.00536 -0.107833 2.00536 -0.107833
118.99 2.0042 -0.124375 2.0042 -0.124374
119 2.00288 -0.140418 2.00288 -0.140418
119.01 2.0014 -0.15598 2.0014 -0.15598
119.02 1.99976 -0.171075 1.99976 -0.171075
119.03 1.99798 -0.185719 1.99798 -0.185719
119.04 1.99605 -0.199926 1.99605 -0.199926
119.05 1.99398 -0.213712 1.99398 -0.213712
119.06 1.99178 -0.227091 1.99178 -0.227091
119.07 1.98944 -0.240076 1.98944 -0.240076
119.08 1.98697 -0.252682 1.98697 -0.252682
119.09 1.98439 -0.264921 1.98439 -0.264921
119.1 1.98168 -0.276808 1.98168 -0.276808
119.11 1.97885 -0.288355 1.97885 -0.288355
119.12 1.97591 -0.299573 1.97591 -0.299573
119.13 1.97286 -0.310476 1.97286 -0.310476
119.14 1.9697 -0.321075 1.9697 -0.321075
119.15 1.96644 -0.331382 1.96644 -0.331382
119.16 1.96308 -0.341407 1.96308 -0.341407
119.17 1.95961 -0.351162 1.95961 -0.351162
119.18 1.95605 -0.360656 1.95605 -0.360656
119.19 1.9524 -0.369901 1.9524 -0.369901
119.2 1.94866 -0.378905 1.94866 -0.378905
119.21 1.94482 -0.387679 1.94482 -0.387679
119.22 1.9409 -0.396232 1.9409 -0.396232
119.23 1.9369 -0.404572 1.9369 -0.404572
119.24 1.93281 -0.412708 1.93281 -0.412708
119.25 1.92865 -0.420649 1.92865 -0.420649
119.26 1.9244 -0.428403 1.9244 -0.428403
119.27 1.92008 -0.435978 1.92008 -0.435978
119.28 1.91568 -0.44338 1.91568 -0.44338
119.29 1.91121 -0.450619 1.91121 -0.450619
119.3 1.90667 -0.4577 1.90667 -0.4577
119.31 1.90206 -0.46463 1.90206 -0.46463
119.32 1.89738 -0.471416 1.89738 -0.471416
119.33 1.89263 -0.478066 1.89263 -0.478066
119.34 1.88782 -0.484583 1.88782 -0.484583
119.35 1.88294 -0.490976 1.88294 -0.490976
119.36 1.878 -0.497249 1.878 -0.497249
119.37 1.87299 -0.503408 1.87299 -0.503408
119.38 1.86793 -0.509458 1.86793 -0.509458
119.39 1.86281 -0.515406 1.86281 -0.515406
119.4 1.85762 -0.521255 1.85762 -0.521255
119.41 1.85238 -0.52701 1.85238 -0.52701
119.42 1.84708 -0.532677 1.84708 -0.532677
119.43 1.84173 -0.53826 1.84173 -0.53826
119.44 1.83632 -0.543763 1.83632 -0.543763
119.45 1.83085 -0.549191 1.83085 -0.549191
119.46 1.82533 -0.554548 1.82533 -0.554548
119.47 1.81976 -0.559837 1.81976 -0.559837
119.48 1.81414 -0.565062 1.81414 -0.565062
119.49 1.80846 -0.570229 1.80846 -0.570228
119.5 1.80273 -0.575338 1.80273 -0.575338
119.51 1.79695 -0.580396 1.79695 -0.580396
119.52 1.79113 -0.585404 1.79113 -0.585404
119.53 1.78525 -0.590366 1.78525 -0.590366
119.54 1.77932 -0.595286 1.77932 -0.595286
119.55 1.77334 -0.600166 1.77334 -0.600166
119.56 1.76731 -0.60501 1.76731 -0.60501
119.57 1.76124 -0.60982 1.76124 -0.60982
119.58 1.75512 -0.614599 1.75512 -0.614599
119.59 1.74895 -0.619351 1.74895 -0.619351
119.6 1.74273 -0.624077 1.74273 -0.624077
119.61 1.73647 -0.62878 1.73647 -0.62878
119.62 1.73016 -0.633463 1.73016 -0.633463
119.63 1.7238 -0.638128 1.7238 -0.638128
119.64 1.71739 -0.642778 1.71739 -0.642778
119.65 1.71094 -0.647416 1.71094 -0.647416
119.66 1.70445 -0.652043 1.70445 -0.652042
119.67 1.6979 -0.656661 1.6979 -0.656661
119.68 1.69131 -0.661273 1.69131 -0.661273
119.69 1.68468 -0.665881 1.68468 -0.665881
119.7 1.67799 -0.670488 1.67799 -0.670488
119.71 1.67127 -0.675094 1.67127 -0.675094
119.72 1.66449 -0.679703 1.66449 -0.679703
119.73 1.65767 -0.684316 1.65767 -0.684316
119.74 1.65081 -0.688935 1.65081 -0.688935
119.75 1.64389 -0.693562 1.64389 -0.693562
119.76 1.63693 -0.698199 1.63694 -0.698199
119.77 1.62993 -0.702848 1.62993 -0.702848
119.78 1.62288 -0.707511 1.62288 -0.707511
119.79 1.61578 -0.712189 1.61578 -0.712189
119.8 1.60863 -0.716884 1.60863 -0.716884
119.81 1.60144 -0.721598 1.60144 -0.721598
119.82 1.5942 -0.726333 1.5942 -0.726333
119.83 1.58691 -0.73109 1.58692 -0.73109
119.84 1.57958 -0.735872 1.57958 -0.735871
119.85 1.5722 -0.740679 1.5722 -0.740679
119.86 1.56477 -0.745513 1.56477 -0.745513
119.87 1.55729 -0.750377 1.55729 -0.750377
119.88 1.54976 -0.755272 1.54976 -0.755272
119.89 1.54218 -0.760199 1.54218 -0.760199
119.9 1.53455 -0.76516 1.53455 -0.76516
119.91 1.52688 -0.770157 1.52688 -0.770157
119.92 1.51915 -0.775191 1.51915 -0.775191
119.93 1.51137 -0.780264 1.51137 -0.780264
119.94 1.50355 -0.785378 1.50355 -0.785378
119.95 1.49567 -0.790534 1.49567 -0.790534
119.96 1.48774 -0.795734 1.48774 -0.795734
119.97 1.47975 -0.800979 1.47975 -0.800979
119.98 1.47172 -0.806271 1.47172 -0.806271
119.99 1.46363 -0.811612 1.46363 -0.811612
120 1.45548 -0.817004 1.45548 -0.817004
120.01 1.44729 -0.822447 1.44729 -0.822447
120.02 1.43903 -0.827944 1.43903 -0.827944
120.03 1.43073 -0.833497 1.43073 -0.833497
120.04 1.42236 -0.839107 1.42236 -0.839106
120.05 1.41394 -0.844775 1.41394 -0.844775
120.06 1.40547 -0.850503 1.40547 -0.850503
120.07 1.39693 -0.856294 1.39693 -0.856294
120.08 1.38834 -0.862149 1.38834 -0.862149
120.09 1.37969 -0.868069 1.37969 -0.868069
120.1 1.37098 -0.874056 1.37098 -0.874056
120.11 1.36221 -0.880113 1.36221 -0.880113
120.12 1.35338 -0.88624 1.35338 -0.88624
120.13 1.34448 -0.89244 1.34448 -0.89244
120.14 1.33553 -0.898715 1.33553 -0.898715
120.15 1.32651 -0.905066 1.32651 -0.905066
120.16 1.31743 -0.911496 1.31743 -0.911496
120.17 1.30828 -0.918005 1.30828 -0.918005
120.18 1.29907 -0.924597 1.29907 -0.924597
120.19 1.28979 -0.931273 1.28979 -0.931273
120.2 1.28044 -0.938034 1.28044 -0.938034
120.21 1.27103 -0.944884 1.27103 -0.944884
120.22 1.26154 -0.951824 1.26154 -0.951824
120.23 1.25199 -0.958856 1.25199 -0.958856
120.24 1.24237 -0.965982 1.24237 -0.965982
120.25 1.23267 -0.973204 1.23267 -0.973204
120.26 1.2229 -0.980525 1.2229 -0.980525
120.27 1.21306 -0.987946 1.21306 -0.987946
120.28 1.20314 -0.99547 1.20314 -0.99547
120.29 1.19315 -1.0031 1.19315 -1.0031
120.3 1.18308 -1.01084 1.18308 -1.01084
120.31 1.17293 -1.01868 1.17293 -1.01868
120.32 1.16271 -1.02664 1.16271 -1.02664
120.33 1.1524 -1.03471 1.1524 -1.03471
120.34 1.14201 -1.0429 1.14201 -1.0429
120.35 1.13154 -1.05121 1.13154 -1.05121
120.36 1.12099 -1.05964 1.12099 -1.05964
120.37 1.11035 -1.06819 1.11035 -1.06819
120.38 1.09962 -1.07687 1.09962 -1.07687
120.39 1.08881 -1.08568 1.08881 -1.08568
120.4 1.07791 -1.09462 1.07791 -1.09462
120.41 1.06692 -1.10369 1.06692 -1.10369
120.42 1.05583 -1.1129 1.05583 -1.1129
120.43 1.04466 -1.12226 1.04466 -1.12226
120.44 1.03339 -1.13175 1.03339 -1.13175
120.45 1.02202 -1.14139 1.02202 -1.14139
120.46 1.01056 -1.15117 1.01056 -1.15117
120.47 0.998999 -1.16111 0.998999 -1.16111
120.48 0.987337 -1.1712 0.987338 -1.1712
120.49 0.975574 -1.18145 0.975575 -1.18145
120.5 0.963708 -1.19185 0.963708 -1.19185
120.51 0.951737 -1.20242 0.951737 -1.20242
120.52 0.939659 -1.21315 0.939659 -1.21315
120.53 0.927473 -1.22406 0.927473 -1.22406
120.54 0.915177 -1.23513 0.915178 -1.23513
120.55 0.90277 -1.24637 0.90277 -1.24637
120.56 0.890249 -1.2578 0.890249 -1.2578
120.57 0.877613 -1.2694 0.877614 -1.2694
120.58 0.864861 -1.28118 0.864861 -1.28118
120.59 0.851989 -1.29315 0.851989 -1.29315
120.6 0.838997 -1.30531 0.838997 -1.30531
120.61 0.825882 -1.31766 0.825882 -1.31766
120.62 0.812643 -1.33021 0.812643 -1.33021
120.63 0.799277 -1.34295 0.799278 -1.34295
120.64 0.785783 -1.3559 0.785784 -1.3559
120.65 0.772159 -1.36904 0.772159 -1.36904
120.66 0.758402 -1.3824 0.758402 -1.3824
120.67 0.74451 -1.39596 0.74451 -1.39596
120.68 0.730482 -1.40973 0.730482 -1.40973
120.69 0.716315 -1.42372 0.716315 -1.42372
120.7 0.702007 -1.43792 0.702007 -1.43792
120.71 0.687556 -1.45235 0.687556 -1.45235
120.72 0.672959 -1.46699 0.672959 -1.46699
120.73 0.658215 -1.48186 0.658215 -1.48186
120.74 0.643321 -1.49695 0.643321 -1.49695
120.75 0.628275 -1.51227 0.628276 -1.51227
120.76 0.613075 -1.52782 0.613075 -1.52782
120.77 0.597718 -1.54361 0.597718 -1.54361
120.78 0.582202 -1.55962 0.582202 -1.55962
120.79 0.566525 -1.57587 0.566525 -1.57587
120.8 0.550684 -1.59235 0.550684 -1.59235
120.81 0.534677 -1.60907 0.534677 -1.60907
120.82 0.518502 -1.62603 0.518502 -1.62603
120.83 0.502156 -1.64322 0.502156 -1.64322
120.84 0.485636 -1.66065 0.485637 -1.66065
120.85 0.468942 -1.67831 0.468942 -1.67831
120.86 0.452069 -1.69621 0.45207 -1.69621
120.87 0.435017 -1.71435 0.435017 -1.71435
120.88 0.417782 -1.73271 0.417782 -1.73271
120.89 0.400362 -1.75131 0.400362 -1.75131
120.9 0.382755 -1.77013 0.382755 -1.77013
120.91 0.364958 -1.78918 0.364959 -1.78918
120.92 0.34697 -1.80844 0.346971 -1.80844
120.93 0.328789 -1.82793 0.328789 -1.82793
120.94 0.310411 -1.84763 0.310411 -1.84763
120.95 0.291836 -1.86753 0.291836 -1.86753
120.96 0.27306 -1.88763 0.27306 -1.88763
120.97 0.254082 -1.90792 0.254083 -1.90792
120.98 0.234901 -1.9284 0.234901 -1.9284
120.99 0.215514 -1.94906 0.215514 -1.94906
121 0.195919 -1.96988 0.195919 -1.96988
121.01 0.176115 -1.99086 0.176116 -1.99086
121.02 0.156101 -2.01198 0.156102 -2.01198
121.03 0.135875 -2.03324 0.135876 -2.03324
121.04 0.115436 -2.05461 0.115437 -2.05461
121.05 0.0947829 -2.07608 0.0947832 -2.07608
121.06 0.0739143 -2.09765 0.0739146 -2.09765
121.07 0.0528297 -2.11928 0.05283 -2.11928
121.08 0.0315285 -2.14096 0.0315288 -2.14096
121.09 0.0100103 -2.16268 0.0100106 -2.16268
121.1 -0.0117251 -2.18441 -0.0117248 -2.18441
121.11 -0.0336778 -2.20612 -0.0336775 -2.20612
121.12 -0.0558474 -2.2278 -0.0558471 -2.2278
121.13 -0.0782335 -2.24941 -0.0782332 -2.24941
121.14 -0.100835 -2.27094 -0.100835 -2.27094
121.15 -0.123652 -2.29234 -0.123652 -2.29234
121.16 -0.146682 -2.3136 -0.146681 -2.3136
121.17 -0.169923 -2.33467 -0.169923 -2.33467
121.18 -0.193374 -2.35553 -0.193374 -2.35553
121.19 -0.217033 -2.37614 -0.217033 -2.37614
121.2 -0.240896 -2.39646 -0.240896 -2.39646
121.21 -0.264961 -2.41646 -0.264961 -2.41646
121.22 -0.289224 -2.43609 -0.289224 -2.43609
121.23 -0.313682 -2.45531 -0.313681 -2.45531
121.24 -0.338329 -2.47407 -0.338329 -2.47407
121.25 -0.363161 -2.49234 -0.363161 -2.49234
121.26 -0.388174 -2.51007 -0.388174 -2.51007
121.27 -0.413361 -2.5272 -0.413361 -2.5272
121.28 -0.438716 -2.54369 -0.438716 -2.54369
121.29 -0.464232 -2.55949 -0.464232 -2.55949
121.3 -0.489903 -2.57455 -0.489903 -2.57455
121.31 -0.515721 -2.58881 -0.51572 -2.58881
121.32 -0.541676 -2.60222 -0.541676 -2.60222
121.33 -0.567762 -2.61473 -0.567762 -2.61473
121.34 -0.593968 -2.62628 -0.593968 -2.62628
121.35 -0.620284 -2.63683 -0.620284 -2.63683
121.36 -0.646701 -2.64631 -0.646701 -2.64631
121.37 -0.673207 -2.65467 -0.673206 -2.65467
121.38 -0.69979 -2.66186 -0.69979 -2.66186
121.39 -0.72644 -2.66782 -0.72644 -2.66782
121.4 -0.753143 -2.67251 -0.753142 -2.67251
121.41 -0.779886 -2.67587 -0.779885 -2.67587
121.42 -0.806655 -2.67786 -0.806655 -2.67786
121.43 -0.833438 -2.67843 -0.833438 -2.67843
121.44 -0.860219 -2.67754 -0.860219 -2.67754
121.45 -0.886984 -2.67514 -0.886984 -2.67514
121.46 -0.913717 -2.6712 -0.913717 -2.6712
121.47 -0.940403 -2.66568 -0.940402 -2.66568
121.48 -0.967025 -2.65854 -0.967025 -2.65855
121.49 -0.993568 -2.64978 -0.993568 -2.64978
121.5 -1.02001 -2.63935 -1.02001 -2.63935
121.51 -1.04635 -2.62724 -1.04635 -2.62724
121.52 -1.07255 -2.61343 -1.07255 -2.61343
121.53 -1.09861 -2.59792 -1.09861 -2.59792
121.54 -1.12451 -2.58071 -1.12451 -2.58071
121.55 -1.15022 -2.56178 -1.15022 -2.56178
121.56 -1.17574 -2.54115 -1.17574 -2.54115
121.57 -1.20104 -2.51884 -1.20104 -2.51884
121.58 -1.22611 -2.49485 -1.22611 -2.49485
121.59 -1.25093 -2.46921 -1.25093 -2.46921
121.6 -1.27549 -2.44195 -1.27549 -2.44195
121.61 -1.29976 -2.4131 -1.29976 -2.4131
121.62 -1.32374 -2.38269 -1.32374 -2.3827
121.63 -1.34741 -2.35079 -1.34741 -2.35079
121.64 -1.37075 -2.31742 -1.37075 -2.31742
121.65 -1.39376 -2.28265 -1.39376 -2.28265
121.66 -1.4164 -2.24654 -1.4164 -2.24654
121.67 -1.43868 -2.20914 -1.43868 -2.20914
121.68 -1.46058 -2.17052 -1.46058 -2.17052
121.69 -1.48209 -2.13075 -1.48209 -2.13075
121.7 -1.50319 -2.08991 -1.50319 -2.08991
121.71 -1.52388 -2.04806 -1.52388 -2.04806
121.72 -1.54415 -2.0053 -1.54415 -2.0053
121.73 -1.56399 -1.96168 -1.56399 -1.96169
121.74 -1.58338 -1.91731 -1.58338 -1.91731
121.75 -1.60233 -1.87225 -1.60233 -1.87225
121.76 -1.62083 -1.8266 -1.62083 -1.8266
121.77 -1.63886 -1.78042 -1.63886 -1.78042
121.78 -1.65643 -1.73382 -1.65643 -1.73382
121.79 -1.67354 -1.68685 -1.67354 -1.68686
121.8 -1.69017 -1.63962 -1.69017 -1.63962
121.81 -1.70633 -1.59219 -1.70633 -1.59219
121.82 -1.72201 -1.54465 -1.72201 -1.54465
121.83 -1.73722 -1.49706 -1.73722 -1.49706
121.84 -1.75195 -1.44951 -1.75195 -1.44951
121.85 -1.76621 -1.40206 -1.76621 -1.40206
121.86 -1.78 -1.35477 -1.78 -1.35477
121.87 -1.79331 -1.30772 -1.79331 -1.30772
121.88 -1.80615 -1.26097 -1.80615 -1.26097
121.89 -1.81853 -1.21457 -1.81853 -1.21457
121.9 -1.83044 -1.16858 -1.83044 -1.16858
121.91 -1.8419 -1.12304 -1.8419 -1.12304
121.92 -1.85291 -1.07801 -1.85291 -1.07801
121.93 -1.86346 -1.03354 -1.86346 -1.03354
121.94 -1.87358 -0.989648 -1.87358 -0.989649
121.95 -1.88326 -0.946389 -1.88326 -0.94639
121.96 -1.89251 -0.903791 -1.89251 -0.903791
121.97 -1.90134 -0.861884 -1.90134 -0.861884
121.98 -1.90975 -0.820695 -1.90975 -0.820695
121.99 -1.91775 -0.780246 -1.91775 -0.780247
122 -1.92536 -0.740559 -1.92536 -0.74056
122.01 -1.93257 -0.701651 -1.93257 -0.701651
122.02 -1.93939 -0.663535 -1.93939 -0.663535
122.03 -1.94584 -0.626223 -1.94584 -0.626223
122.04 -1.95192 -0.589724 -1.95192 -0.589724
122.05 -1.95764 -0.554044 -1.95764 -0.554044
122.06 -1.963 -0.519187 -1.963 -0.519187
122.07 -1.96802 -0.485155 -1.96802 -0.485155
122.08 -1.97271 -0.451948 -1.97271 -0.451948
122.09 -1.97707 -0.419563 -1.97707 -0.419563
122.1 -1.9811 -0.387997 -1.9811 -0.387997
122.11 -1.98483 -0.357243 -1.98483 -0.357243
122.12 -1.98825 -0.327295 -1.98825 -0.327295
122.13 -1.99138 -0.298144 -1.99138 -0.298144
122.14 -1.99422 -0.269781 -1.99422 -0.269781
122.15 -1.99677 -0.242194 -1.99677 -0.242194
122.16 -1.99906 -0.215372 -1.99906 -0.215372
122.17 -2.00108 -0.189302 -2.00108 -0.189302
122.18 -2.00285 -0.163971 -2.00285 -0.163971
122.19 -2.00437 -0.139365 -2.00437 -0.139365
122.2 -2.00564 -0.115468 -2.00564 -0.115468
122.21 -2.00668 -0.0922664 -2.00668 -0.0922665
122.22 -2.00749 -0.0697439 -2.00749 -0.069744
122.23 -2.00808 -0.0478848 -2.00808 -0.0478849
122.24 -2.00845 -0.0266729 -2.00845 -0.026673
122.25 -2.00861 -0.00609194 -2.00861 -0.00609204
122.26 -2.00857 0.0138745 -2.00857 0.0138744
122.27 -2.00834 0.033243 -2.00834 0.0332429
122.28 -2.00791 0.0520299 -2.00791 0.0520298
122.29 -2.0073 0.0702518 -2.0073 0.0702518
122.3 -2.00651 0.0879251 -2.00651 0.087925
122.31 -2.00554 0.105066 -2.00554 0.105066
122.32 -2.00441 0.121691 -2.00441 0.121691
122.33 -2.00311 0.137815 -2.00311 0.137815
122.34 -2.00165 0.153455 -2.00165 0.153455
122.35 -2.00004 0.168626 -2.00004 0.168626
122.36 -1.99828 0.183343 -1.99828 0.183343
122.37 -1.99637 0.197621 -1.99637 0.197621
122.38 -1.99433 0.211475 -1.99433 0.211475
122.39 -1.99215 0.224919 -1.99215 0.224919
122.4 -1.98983 0.237968 -1.98983 0.237968
122.41 -1.98739 0.250636 -1.98739 0.250636
122.42 -1.98482 0.262935 -1.98482 0.262935
122.43 -1.98213 0.274878 -1.98213 0.274878
122.44 -1.97932 0.28648 -1.97932 0.28648
122.45 -1.9764 0.297752 -1.9764 0.297752
122.46 -1.97337 0.308706 -1.97337 0.308706
122.47 -1.97023 0.319354 -1.97023 0.319354
122.48 -1.96698 0.329708 -1.96698 0.329708
122.49 -1.96364 0.339778 -1.96364 0.339778
122.5 -1.96019 0.349577 -1.96019 0.349577
122.51 -1.95665 0.359113 -1.95665 0.359113
122.52 -1.95301 0.368398 -1.95301 0.368398
122.53 -1.94928 0.377441 -1.94928 0.377441
122.54 -1.94546 0.386253 -1.94546 0.386253
122.55 -1.94155 0.394841 -1.94155 0.394841
122.56 -1.93756 0.403215 -1.93756 0.403215
122.57 -1.93349 0.411385 -1.93349 0.411385
122.58 -1.92934 0.419357 -1.92934 0.419357
122.59 -1.9251 0.427141 -1.9251 0.427141
122.6 -1.92079 0.434745 -1.92079 0.434745
122.61 -1.91641 0.442175 -1.91641 0.442175
122.62 -1.91195 0.44944 -1.91195 0.44944
122.63 -1.90742 0.456546 -1.90742 0.456546
122.64 -1.90282 0.463501 -1.90282 0.463501
122.65 -1.89815 0.470311 -1.89815 0.470311
122.66 -1.89342 0.476982 -1.89342 0.476982
122.67 -1.88861 0.483521 -1.88861 0.483521
122.68 -1.88375 0.489934 -1.88375 0.489934
122.69 -1.87881 0.496226 -1.87881 0.496226
122.7 -1.87382 0.502403 -1.87382 0.502403
122.71 -1.86877 0.508471 -1.86877 0.508471
122.72 -1.86365 0.514435 -1.86365 0.514435
122.73 -1.85848 0.5203 -1.85848 0.5203
122.74 -1.85325 0.526071 -1.85325 0.526071
122.75 -1.84796 0.531752 -1.84796 0.531752
122.76 -1.84261 0.537348 -1.84261 0.537348
122.77 -1.83721 0.542864 -1.83721 0.542864
122.78 -1.83175 0.548304 -1.83175 0.548304
122.79 -1.82624 0.553672 -1.82624 0.553672
122.8 -1.82068 0.558972 -1.82068 0.558972
122.81 -1.81507 0.564208 -1.81507 0.564208
122.82 -1.8094 0.569383 -1.8094 0.569383
122.83 -1.80368 0.574502 -1.80368 0.574502
122.84 -1.79791 0.579568 -1.79791 0.579568
122.85 -1.79209 0.584584 -1.79209 0.584584
122.86 -1.78622 0.589554 -1.78622 0.589554
122.87 -1.7803 0.59448 -1.7803 0.59448
122.88 -1.77433 0.599367 -1.77433 0.599367
122.89 -1.76831 0.604216 -1.76831 0.604216
122.9 -1.76224 0.609032 -1.76224 0.609032
122.91 -1.75613 0.613816 -1.75613 0.613816
122.92 -1.74997 0.618572 -1.74997 0.618572
122.93 -1.74376 0.623301 -1.74376 0.623301
122.94 -1.7375 0.628008 -1.7375 0.628008
122.95 -1.7312 0.632695 -1.7312 0.632695
122.96 -1.72485 0.637363 -1.72485 0.637363
122.97 -1.71845 0.642015 -1.71845 0.642015
122.98 -1.71201 0.646654 -1.71201 0.646654
122.99 -1.70552 0.651283 -1.70552 0.651283
123 -1.69898 0.655902 -1.69898 0.655902
123.01 -1.6924 0.660515 -1.6924 0.660515
123.02 -1.68577 0.665124 -1.68577 0.665124
123.03 -1.6791 0.669731 -1.6791 0.669731
123.04 -1.67238 0.674337 -1.67238 0.674337
123.05 -1.66561 0.678945 -1.66561 0.678945
123.06 -1.6588 0.683558 -1.6588 0.683558
123.07 -1.65194 0.688176 -1.65194 0.688176
123.08 -1.64503 0.692801 -1.64503 0.692801
123.09 -1.63808 0.697437 -1.63808 0.697437
123.1 -1.63108 0.702083 -1.63108 0.702083
123.11 -1.62404 0.706744 -1.62404 0.706744
123.12 -1.61695 0.711419 -1.61695 0.711419
123.13 -1.60981 0.716111 -1.60981 0.716111
123.14 -1.60263 0.720822 -1.60263 0.720822
123.15 -1.5954 0.725553 -1.5954 0.725553
123.16 -1.58812 0.730307 -1.58812 0.730307
123.17 -1.58079 0.735084 -1.58079 0.735084
123.18 -1.57341 0.739887 -1.57341 0.739887
123.19 -1.56599 0.744717 -1.56599 0.744717
123.2 -1.55852 0.749576 -1.55852 0.749576
123.21 -1.551 0.754465 -1.551 0.754465
123.22 -1.54343 0.759387 -1.54343 0.759387
123.23 -1.53581 0.764342 -1.53581 0.764342
123.24 -1.52814 0.769333 -1.52814 0.769333
123.25 -1.52042 0.774361 -1.52042 0.774361
123.26 -1.51266 0.779428 -1.51266 0.779428
123.27 -1.50484 0.784535 -1.50484 0.784535
123.28 -1.49697 0.789683 -1.49697 0.789683
123.29 -1.48904 0.794876 -1.48904 0.794876
123.3 -1.48107 0.800114 -1.48107 0.800114
123.31 -1.47304 0.805398 -1.47304 0.805398
123.32 -1.46496 0.810731 -1.46496 0.810731
123.33 -1.45683 0.816114 -1.45683 0.816114
123.34 -1.44864 0.821549 -1.44864 0.821549
123.35 -1.44039 0.827037 -1.44039 0.827037
123.36 -1.4321 0.832581 -1.4321 0.832581
123.37 -1.42374 0.838181 -1.42374 0.838181
123.38 -1.41533 0.843839 -1.41533 0.843839
123.39 -1.40687 0.849558 -1.40687 0.849558
123.4 -1.39834 0.855338 -1.39834 0.855338
123.41 -1.38976 0.861182 -1.38976 0.861182
123.42 -1.38112 0.867091 -1.38112 0.867091
123.43 -1.37242 0.873067 -1.37242 0.873067
123.44 -1.36366 0.879113 -1.36366 0.879113
123.45 -1.35483 0.885228 -1.35483 0.885228
123.46 -1.34595 0.891416 -1.34595 0.891416
123.47 -1.33701 0.897679 -1.33701 0.897679
123.48 -1.328 0.904017 -1.328 0.904017
123.49 -1.31892 0.910434 -1.31892 0.910434
123.5 -1.30979 0.91693 -1.30979 0.91693
123.51 -1.30059 0.923508 -1.30059 0.923508
123.52 -1.29132 0.93017 -1.29132 0.93017
123.53 -1.28198 0.936917 -1.28198 0.936917
123.54 -1.27258 0.943752 -1.27258 0.943752
123.55 -1.26311 0.950677 -1.26311 0.950677
123.56 -1.25356 0.957694 -1.25356 0.957694
123.57 -1.24395 0.964804 -1.24395 0.964804
123.58 -1.23427 0.97201 -1.23427 0.97201
123.59 -1.22451 0.979315 -1.22451 0.979315
123.6 -1.21468 0.986719 -1.21468 0.986719
123.61 -1.20478 0.994226 -1.20478 0.994226
123.62 -1.1948 1.00184 -1.1948 1.00184
123.63 -1.18474 1.00956 -1.18474 1.00956
123.64 -1.17461 1.01738 -1.17461 1.01738
123.65 -1.16439 1.02532 -1.16439 1.02532
123.66 -1.1541 1.03338 -1.1541 1.03338
123.67 -1.14372 1.04155 -1.14372 1.04155
123.68 -1.13327 1.04983 -1.13327 1.04983
123.69 -1.12273 1.05824 -1.12273 1.05824
123.7 -1.1121 1.06678 -1.1121 1.06678
123.71 -1.10139 1.07543 -1.10139 1.07543
123.72 -1.09059 1.08422 -1.09059 1.08422
123.73 -1.07971 1.09314 -1.07971 1.09314
123.74 -1.06873 1.10219 -1.06873 1.10219
123.75 -1.05766 1.11138 -1.05766 1.11138
123.76 -1.0465 1.12071 -1.0465 1.12071
123.77 -1.03525 1.13018 -1.03525 1.13018
123.78 -1.0239 1.13979 -1.0239 1.13979
123.79 -1.01245 1.14956 -1.01245 1.14956
123.8 -1.00091 1.15947 -1.00091 1.15947
123.81 -0.989261 1.16953 -0.989261 1.16953
123.82 -0.977515 1.17975 -0.977515 1.17975
123.83 -0.965665 1.19013 -0.965665 1.19013
123.84 -0.953711 1.20067 -0.953712 1.20067
123.85 -0.941651 1.21138 -0.941651 1.21138
123.86 -0.929483 1.22225 -0.929483 1.22225
123.87 -0.917206 1.2333 -0.917206 1.2333
123.88 -0.904817 1.24451 -0.904817 1.24451
123.89 -0.892315 1.25591 -0.892315 1.25591
123.9 -0.879698 1.26748 -0.879698 1.26748
123.91 -0.866965 1.27923 -0.866965 1.27923
123.92 -0.854113 1.29117 -0.854113 1.29117
123.93 -0.841141 1.3033 -0.841141 1.3033
123.94 -0.828046 1.31562 -0.828046 1.31562
123.95 -0.814827 1.32813 -0.814828 1.32813
123.96 -0.801483 1.34085 -0.801483 1.34085
123.97 -0.78801 1.35376 -0.78801 1.35376
123.98 -0.774407 1.36687 -0.774407 1.36687
123.99 -0.760672 1.38019 -0.760672 1.38019
124 -0.746802 1.39372 -0.746803 1.39372
124.01 -0.732797 1.40745 -0.732797 1.40745
124.02 -0.718653 1.42141 -0.718653 1.42141
124.03 -0.704368 1.43557 -0.704368 1.43557
124.04 -0.689941 1.44996 -0.689941 1.44996
124.05 -0.675368 1.46457 -0.675368 1.46457
124.06 -0.660648 1.4794 -0.660649 1.4794
124.07 -0.645779 1.49446 -0.645779 1.49446
124.08 -0.630759 1.50974 -0.630759 1.50974
124.09 -0.615584 1.52525 -0.615584 1.52525
124.1 -0.600253 1.541 -0.600253 1.541
124.11 -0.584763 1.55697 -0.584763 1.55697
124.12 -0.569112 1.57318 -0.569113 1.57318
124.13 -0.553299 1.58963 -0.553299 1.58963
124.14 -0.537319 1.60631 -0.537319 1.60631
124.15 -0.521172 1.62323 -0.521172 1.62323
124.16 -0.504854 1.64038 -0.504854 1.64038
124.17 -0.488363 1.65777 -0.488363 1.65777
124.18 -0.471698 1.6754 -0.471698 1.6754
124.19 -0.454855 1.69326 -0.454855 1.69326
124.2 -0.437832 1.71135 -0.437832 1.71135
124.21 -0.420627 1.72968 -0.420627 1.72968
